ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,law.beta_c4_ratio,law.beta_nc4_ratio
84154,RPF2,84154//RPF2,chr6,111306208,111312988,CA-84154-6051-9940-9978-12659[INC][105/4],0,+,cass,INC/SKIP,69,0.82122905027933,0.977099236641221,-0.155870186361892,6.83331960320164e-19,1.10106697002532e-17,0.684210526315789,0.379032258064516
84154,RPF2,84154//RPF2,chr6,111306208,111312988,CA-84154-6051-9900-9978-12659[INC][1/4],0,+,cass,INC/SKIP,69,0.673469387755102,0.945525291828794,-0.272055904073692,5.45027500699863e-19,8.92650520324324e-18,0.578947368421053,0.318548387096774
84268,RPAIN,84268//RPAIN,chr17,5329290,5336197,CA-84268-9442-9595-9659-15901[INC][21/11],0,+,cass,INC/SKIP,351,0.702189781021898,0.821056413941789,-0.118866632919892,2.03911483107353e-06,6.75711111982126e-06,0.684210526315789,0.451612903225806
84268,RPAIN,84268//RPAIN,chr17,5329290,5336197,CA-84268-9442-11430-11571-15901[INC][4/11],0,+,cass,INC/SKIP,351,0.556521739130435,0.737341772151899,-0.180820033021464,1.35492020092582e-07,5.38544744756287e-07,0.657894736842105,0.44758064516129
84274,COQ5,84274//COQ5,chr12,120960016,120966953,CA-84274-3222-5615-5705-9798[INC][17/106][UPT],0,-,cass,INC/SKIP,105,0.0294117647058824,0.14543630892678,-0.116024544220898,0.000274054259996295,0.000627699757186916,0.368421052631579,0.165322580645161
84304,NUDT22,84304//NUDT22,chr11,63994106,63996815,CA-84304-3867-4302-4401-5981[INC][58/16],0,+,cass,INC/SKIP,25,0.734375,0.967479674796748,-0.233104674796748,1.35776393081585e-08,6.13972222270586e-08,0.236842105263158,0.161290322580645
84314,TMEM107,84314//TMEM107,chr17,8077310,8079690,CA-84314-3197-3370-3438-5124[INC][1/10][UPT][DNT],0,-,cass,INC/SKIP,94,0.305555555555556,0.507656065959953,-0.202100510404397,0.00462492735973424,0.00833518714395276,0.289473684210526,0.189516129032258
84340,GFM2,84340//GFM2,chr5,74021765,74028922,CA-84340-37196-39819-39958-44091[INC][28/2],0,-,cass,INC/SKIP,69,0.650602409638554,0.888111888111888,-0.237509478473334,3.18967759687374e-08,1.38373676880343e-07,0.210526315789474,0.145161290322581
84364,ARFGAP2,84364//ARFGAP2,chr11,47196732,47198184,CA-84364-3610-4202-4254-4812[INC][3/2],0,-,cass,INC/SKIP,29,0.727810650887574,0.984293193717278,-0.256482542829704,1.35835411342009e-14,1.29923854240405e-13,0.5,0.237903225806452
84364,ARFGAP2,84364//ARFGAP2,chr11,47196732,47198184,CA-84364-3610-4202-4275-4812[INC][419/2],0,-,cass,INC/SKIP,29,0.831501831501832,0.991410164638511,-0.15990833313668,1.11586908699116e-14,1.07765192278403e-13,0.578947368421053,0.278225806451613
84450,ZNF512,84450//ZNF512,chr2,27805921,27821120,CA-84450-3117-3562-3691-18041[INC][1/70][UPT],0,+,cass,INC/SKIP,77,0.272727272727273,0.390581717451524,-0.117854444724251,1.94298998254772e-05,5.50222364550937e-05,0.289473684210526,0.092741935483871
84450,ZNF512,84450//ZNF512,chr2,27805921,27821120,CA-84450-3117-3523-3691-18041[INC][1/70][UPT],0,+,cass,INC/SKIP,77,0.272727272727273,0.390581717451524,-0.117854444724251,1.28093193194722e-06,4.40081097079338e-06,0.289473684210526,0.092741935483871
8470,SORBS2,8470//SORBS2,chr4,186611715,186696519,CA-8470-184490-225562-225618-269105[INC][1/81],0,-,cass,INC/SKIP,100,0,0.123152709359606,-0.123152709359606,1.27175870729805e-15,1.38228610040504e-14,0.342105263157895,0.116935483870968
8470,SORBS2,8470//SORBS2,chr4,186599949,186696519,CA-8470-184490-274870-274963-280894[INC][16/56],0,-,cass,INC/SKIP,45,0.746341463414634,0.913636363636364,-0.16729490022173,7.19022868992219e-06,2.18188767047487e-05,0.421052631578947,0.137096774193548
8470,SORBS2,8470//SORBS2,chr4,186599949,186696519,CA-8470-184490-269105-269155-280894[INC][41/56],0,-,cass,INC/SKIP,45,0.747572815533981,0.91324200913242,-0.165669193598439,1.9694185653424e-05,5.56915051259076e-05,0.394736842105263,0.125
8470,SORBS2,8470//SORBS2,chr4,186605907,186696519,CA-8470-184490-269105-269155-274870[INC][34/16],0,-,cass,INC/SKIP,30,0.821917808219178,0.988455988455988,-0.16653818023681,1.62958365216194e-11,1.07286906086168e-10,0.421052631578947,0.149193548387097
8479,HIRIP3,8479//HIRIP3,chr16,30004960,30006537,CA-8479-3994-4253-5191-5288[INC][5/19],0,-,cass,INC/SKIP,59,0.296703296703297,0.46969696969697,-0.172993672993673,2.43324952558455e-06,7.97039214462709e-06,0.263157894736842,0.169354838709677
8487,GEMIN2,8487//GEMIN2,chr14,39591633,39597551,CA-8487-11260-13708-13753-16996[INC][25/5],0,+,cass,INC/SKIP,89,0.593582887700535,0.730870712401055,-0.137287824700521,0.0214600471341047,0.0332266671244957,0.236842105263158,0.0846774193548387
84893,FBXO18,84893//FBXO18,chr10,5966273,5967454,CA-84893-37937-38179-38230-38795[INC][4/78],0,+,cass,INC/SKIP,45,0,0.110582639714625,-0.110582639714625,6.11194834034421e-07,2.20768744281436e-06,0.131578947368421,0.104838709677419
84897,TBRG1,84897//TBRG1,chr11,124495566,124496945,CA-84897-6058-6627-6764-7058[INC][5/23],0,+,cass,INC/SKIP,39,0.181818181818182,0.440860215053763,-0.259042033235582,0.00198815499732419,0.00390574780611371,0.105263157894737,0.0645161290322581
8490,RGS5,8490//RGS5,chr1,163276022,163291541,CA-8490-3170-16160-16248-18462[INC][4/5][UPT],0,-,cass,INC/SKIP,20,0.0526315789473684,0.420454545454545,-0.367822966507177,9.38983103203721e-05,0.000235356016392111,0.0789473684210526,0.116935483870968
8491,MAP4K3,8491//MAP4K3,chr2,39526883,39536659,CA-8491-130618-132073-132136-140277[INC][5/10],0,-,cass,INC/SKIP,45,0.0588235294117647,0.526479750778816,-0.467656221367051,6.75050939150811e-16,7.58544081624727e-15,0.105263157894737,0.032258064516129
84976,DISP1,84976//DISP1,chr1,222997224,223008556,CA-84976-11857-15339-15513-23030[INC][1/5][UPT],0,+,cass,INC/SKIP,42,0.235294117647059,0.373406193078324,-0.138112075431265,0.0202414718520191,0.0315524168791057,0.236842105263158,0.165322580645161
8503,PIK3R3,8503//PIK3R3,chr1,46531725,46543284,CA-8503-58522-68945-69126-69857[INC][24/1],0,-,cass,INC/SKIP,20,0.838056680161943,1,-0.161943319838057,1.97402556238217e-18,3.01038898263281e-17,0.394736842105263,0.217741935483871
8504,PEX3,8504//PEX3,chr6,143800212,143810509,CA-8504-31418-37371-37468-41362[INC][33/1][DNT],0,+,cass,INC/SKIP,31,0.890995260663507,0.992106561420819,-0.101111300757312,1.14987419150719e-12,8.86961021526449e-12,0.421052631578947,0.262096774193548
85365,ALG2,85365//ALG2,chr9,101980944,101984193,CA-85365-3418-3864-3986-6128[INC][1/126][UPT][DNT],0,-,cass,INC/SKIP,35,0.166666666666667,0.440677966101695,-0.274011299435028,1.69578591413057e-08,7.59356419076595e-08,0.236842105263158,0.0403225806451613
85365,ALG2,85365//ALG2,chr9,101980944,101984193,CA-85365-3418-3827-3986-6128[INC][23/126][UPT][DNT],0,-,cass,INC/SKIP,35,0.166666666666667,0.459016393442623,-0.292349726775956,6.08618253914963e-09,2.88984902454619e-08,0.236842105263158,0.0483870967741935
8563,THOC5,8563//THOC5,chr22,29925150,29927951,CA-8563-24917-25637-25670-27508[INC][4/50],0,-,cass,INC/SKIP,87,0,0.176029962546816,-0.176029962546816,6.18485118100102e-10,3.33993137850263e-09,0.210526315789474,0.0564516129032258
8569,MKNK1,8569//MKNK1,chr1,47046201,47049000,CA-8569-24067-24371-24481-26667[INC][1/142],0,-,cass,INC/SKIP,33,0,0.192488262910798,-0.192488262910798,2.53647644258483e-05,7.0624388326838e-05,0.105263157894737,0.0645161290322581
8604,SLC25A12,8604//SLC25A12,chr2,172700878,172712458,CA-8604-41473-49030-49134-52798[INC][4/201],0,-,cass,INC/SKIP,59,0,0.105545617173524,-0.105545617173524,7.80614433592809e-15,7.68783045142967e-14,0.105263157894737,0.0967741935483871
8648,NCOA1,8648//NCOA1,chr2,24985555,24991384,CA-8648-181300-186602-186659-186744[INC][39/24][DNT],0,+,cass,INC/SKIP,98,0.655172413793103,0.894409937888199,-0.239237524095095,6.08374997192983e-07,2.20016075814861e-06,0.263157894736842,0.181451612903226
8648,NCOA1,8648//NCOA1,chr2,24985555,24991393,CA-8648-181300-186602-186659-186747[INC][3/4][DNT],0,+,cass,INC/SKIP,64,0.634408602150538,0.864357864357864,-0.229949262207327,0.00099516820618003,0.0020585174866935,0.263157894736842,0.153225806451613
8649,LAMTOR3,8649//LAMTOR3,chr4,100813156,100815583,CA-8649-3212-3546-3592-5512[INC][183/34][UPT],0,-,cass,INC/SKIP,340,0.761616161616162,0.879967558799676,-0.118351397183514,1.21754949112672e-10,7.29309705205965e-10,0.921052631578947,0.673387096774194
8668,EIF3I,8668//EIF3I,chr1,32690010,32694209,CA-8668-5106-6801-6914-9129[INC][6/14],0,+,cass,INC/SKIP,383,0.773773773773774,0.876146788990826,-0.102373015217052,2.4668883354458e-11,1.59255491029104e-10,0.815789473684211,0.737903225806452
8672,EIF4G3,8672//EIF4G3,chr1,21133698,21139731,CA-8672-366731-369004-369151-372388[INC][50/1][DNT],0,-,cass,INC/SKIP,171,0.749571183533448,0.911949685534591,-0.162378502001144,1.21864325807234e-14,1.17500796721878e-13,0.578947368421053,0.370967741935484
8715,NOL4,8715//NOL4,chr18,31599281,31673560,CA-8715-133087-202900-203112-206950[INC][1/22],0,-,cass,INC/SKIP,47,0,0.230769230769231,-0.230769230769231,1.174234619204e-05,3.43255479393717e-05,0.105263157894737,0.108870967741935
8715,NOL4,8715//NOL4,chr18,31523028,31538381,CA-8715-268313-269034-269226-283373[INC][7/10],0,-,cass,INC/SKIP,148,0.0571428571428571,0.190582959641256,-0.133440102498398,7.96313062768306e-16,8.86472903022148e-15,0.289473684210526,0.157258064516129
8726,EED,8726//EED,chr11,85975213,85988179,CA-8726-22500-24319-24453-35216[INC][1/5],0,+,cass,INC/SKIP,27,0.585585585585586,0.987519500780031,-0.401933915194446,5.99435342456943e-19,9.7375665141511e-18,0.210526315789474,0.100806451612903
8761,PABPC4,8761//PABPC4,chr1,40029285,40030213,CA-8761-15427-15927-16014-16108[INC][35/13],0,-,cass,INC/SKIP,231,0.533477321814255,0.906142693628386,-0.372665371814131,4.74141750676253e-40,5.061463188469e-38,0.342105263157895,0.217741935483871
8798,DYRK4,8798//DYRK4,chr12,4714079,4719449,CA-8798-18009-20249-20310-23077[INC][34/26],0,+,cass,INC/SKIP,122,0.244897959183673,0.404170804369414,-0.159272845185741,2.60359219745557e-06,8.48189327323673e-06,0.473684210526316,0.217741935483871
8883,NAE1,8883//NAE1,chr16,66857431,66860485,CA-8883-7454-9091-9122-10376[INC][223/4],0,-,cass,INC/SKIP,148,0.784711388455538,0.913613996719519,-0.128902608263981,6.99668471234882e-09,3.29340009530876e-08,0.736842105263158,0.387096774193548
8934,RAB7L1,8934//RAB7L1,chr1,205741623,205744573,CA-8934-3210-3391-3650-5915[INC][2/9][UPT],0,-,cass,INC/SKIP,43,0.771428571428571,0.890736342042755,-0.119307770614184,0.000596624531391181,0.00128249602612603,0.289473684210526,0.153225806451613
8934,RAB7L1,8934//RAB7L1,chr1,205741623,205744573,CA-8934-3210-3396-3650-5915[INC][6/9][UPT],0,-,cass,INC/SKIP,43,0.761904761904762,0.896629213483146,-0.134724451578384,0.000596624531391181,0.00128203502827336,0.289473684210526,0.149193548387097
8945,BTRC,8945//BTRC,chr10,103113921,103221814,CA-8945-3196-79312-79420-110948[INC][36/12][UPT],0,+,cass,INC/SKIP,80,0.618320610687023,0.719387755102041,-0.101067144415018,0.0195785178274859,0.0305987920451531,0.289473684210526,0.169354838709677
89796,NAV1,89796//NAV1,chr1,201755556,201758919,CA-89796-141256-143146-143317-144418[INC][15/1],0,+,cass,INC/SKIP,166,0.515981735159817,0.693406593406593,-0.177424858246776,0.000298818430588637,0.000678441541230107,0.289473684210526,0.225806451612903
89797,NAV2,89797//NAV2,chr11,20070273,20075785,CA-89797-701471-703564-703609-706355[INC][2/4],0,+,cass,INC/SKIP,33,0.543478260869565,0.890909090909091,-0.347430830039526,6.3221959212846e-07,2.27675224201442e-06,0.184210526315789,0.0725806451612903
89894,TMEM116,89894//TMEM116,chr12,112375964,112403562,CA-89894-50625-72850-72955-78009[INC][2/1],0,-,cass,INC/SKIP,67,0.673151750972763,0.926578560939794,-0.253426809967032,4.27976244725897e-12,3.05303340211386e-11,0.157894736842105,0.120967741935484
89970,RSPRY1,89970//RSPRY1,chr16,57247799,57250946,CA-89970-30618-32778-32845-33575[INC][15/1],0,+,cass,INC/SKIP,65,0.722007722007722,0.965822038892163,-0.243814316884441,8.23193034708899e-17,1.05375759346677e-15,0.236842105263158,0.181451612903226
90025,UBE3D,90025//UBE3D,chr6,83767544,83775530,CA-90025-3185-5581-5674-10804[INC][6/23][UPT],0,-,cass,INC/SKIP,36,0.0285714285714286,0.248826291079812,-0.220254862508384,9.8248042034131e-07,3.42265032214473e-06,0.236842105263158,0.0846774193548387
9014,TAF1B,9014//TAF1B,chr2,9985348,9989588,CA-9014-4877-5615-5745-8931[INC][4/74],0,+,cass,INC/SKIP,71,0,0.251396648044693,-0.251396648044693,1.01681180187846e-20,1.93582832854441e-19,0.263157894736842,0.209677419354839
9016,SLC25A14,9016//SLC25A14,chrX,129473881,129479248,CA-9016-2904-3034-3281-8109[INC][6/28][UPT],0,+,cass,INC/SKIP,71,0,0.232067510548523,-0.232067510548523,9.65607483258554e-27,3.54135063492002e-25,0.315789473684211,0.161290322580645
902,CCNH,902//CCNH,chr5,86688523,86690920,CA-902-20990-21549-21629-23129[INC][1/2][DNT],0,-,cass,INC/SKIP,68,0.771771771771772,0.958960328317373,-0.187188556545602,1.67803792554006e-13,1.42692897850334e-12,0.605263157894737,0.395161290322581
90410,IFT20,90410//IFT20,chr17,26658884,26662497,CA-90410-3130-6288-6324-6482[INC][5/84][UPT],0,-,cass,INC/SKIP,188,0.156923076923077,0.271369294605809,-0.114446217682732,5.2309610362477e-06,1.62698673645623e-05,0.578947368421053,0.358870967741935
90410,IFT20,90410//IFT20,chr17,26658884,26662497,CA-90410-3130-6087-6324-6482[INC][46/84][UPT],0,-,cass,INC/SKIP,215,0.221590909090909,0.376420454545455,-0.154829545454545,1.9146035994024e-09,9.70780349213532e-09,0.578947368421053,0.362903225806452
90529,C1orf201,90529//C1orf201,chr1,24710391,24727945,CA-90529-16779-26418-26537-34094[INC][12/12],0,-,cass,INC/SKIP,134,0.388127853881279,0.724845995893224,-0.336718142011945,1.26771160075907e-10,7.56325344245282e-10,0.289473684210526,0.104838709677419
90806,ANGEL2,90806//ANGEL2,chr1,213181551,213189132,CA-90806-3214-5408-5734-10360[INC][11/21][UPT],0,-,cass,INC/SKIP,24,0.607843137254902,0.923705722070845,-0.315862584815943,0.00350616293386564,0.00650926770765491,0.131578947368421,0.100806451612903
90826,PRMT10,90826//PRMT10,chr4,148560110,148575716,CA-90826-33278-44189-44343-48047[INC][16/1],0,-,cass,INC/SKIP,50,0.494949494949495,1,-0.505050505050505,4.72213221612377e-41,5.88102216416415e-39,0.131578947368421,0.0645161290322581
9101,USP8,9101//USP8,chr15,50773677,50782077,CA-9101-60684-62893-62980-68419[INC][17/12],0,+,cass,INC/SKIP,112,0.237569060773481,0.633802816901408,-0.396233756127928,4.16542206924809e-15,4.25656292819916e-14,0.315789473684211,0.104838709677419
9104,RGN,9104//RGN,chrX,46937815,46940705,CA-9104-3334-4941-5561-5754[INC][3/18][UPT],0,+,cass,INC/SKIP,90,0.104294478527607,0.253012048192771,-0.148717569665164,2.15767619649157e-22,4.98014992379406e-21,0.368421052631579,0.0766129032258065
9104,RGN,9104//RGN,chrX,46943816,46951207,CA-9104-9225-14400-14616-16302[INC][10/2],0,+,cass,INC/SKIP,74,0.352601156069364,0.94383775351014,-0.591236597440776,1.18811373347812e-39,1.20382099978512e-37,0.368421052631579,0.0766129032258065
9104,RGN,9104//RGN,chrX,46943816,46951613,CA-9104-9225-16302-16434-16685[INC][2/2],0,+,cass,INC/SKIP,56,0.69060773480663,0.855670103092783,-0.165062368286154,5.74030404375004e-07,2.08605091632448e-06,0.368421052631579,0.100806451612903
91137,SLC25A46,91137//SLC25A46,chr5,110091164,110092458,CA-91137-19468-19942-20068-20648[INC][4/39],0,+,cass,INC/SKIP,46,0,0.207434944237918,-0.207434944237918,0.0027326601621941,0.00518762859625161,0.184210526315789,0.165322580645161
9129,PRPF3,9129//PRPF3,chr1,150298208,150300924,CA-9129-7412-9088-9184-9851[INC][22/178],0,+,cass,INC/SKIP,124,0.0193050193050193,0.12306101344364,-0.103755994138621,2.80094318796697e-10,1.57813745312597e-09,0.315789473684211,0.141129032258065
91298,C12orf29,91298//C12orf29,chr12,88429312,88436696,CA-91298-3248-7657-7775-10334[INC][39/19][UPT],0,+,cass,INC/SKIP,164,0.587719298245614,0.863317757009346,-0.275598458763732,4.59816647992475e-12,3.26458898064016e-11,0.447368421052632,0.294354838709677
9140,ATG12,9140//ATG12,chr5,115173324,115177261,CA-9140-3462-3917-4034-7087[INC][3/107][UPT],0,-,cass,INC/SKIP,55,0,0.144,-0.144,2.23268041462292e-10,1.27844478147661e-09,0.289473684210526,0.173387096774194
91860,CALML4,91860//CALML4,chr15,68491878,68497669,CA-91860-3866-3959-3990-9429[INC][20/10][UPT],0,-,cass,INC/SKIP,23,0.368421052631579,0.88659793814433,-0.518176885512751,2.63695213281421e-07,1.00533800063542e-06,0.184210526315789,0.0766129032258065
91942,NDUFAF2,91942//NDUFAF2,chr5,60368951,60448852,CA-91942-131086-141114-141201-210575[INC][1/2][DNT],0,+,cass,INC/SKIP,21,0,0.216666666666667,-0.216666666666667,0.000272514745740391,0.000624652281455544,0.105263157894737,0.0766129032258065
9204,ZMYM6,9204//ZMYM6,chr1,35480588,35486067,CA-9204-14586-15366-15616-19806[INC][15/3],0,-,cass,INC/SKIP,41,0.464285714285714,0.762938230383973,-0.298652516098259,0.00255095007069677,0.00487362720441844,0.157894736842105,0.181451612903226
9205,ZMYM5,9205//ZMYM5,chr13,20411795,20425587,CA-9205-15282-27651-27735-28815[INC][1/10],0,-,cass,INC/SKIP,31,0.734513274336283,0.870967741935484,-0.136454467599201,0.00538069153800757,0.00957884872370734,0.263157894736842,0.137096774193548
9238,TBRG4,9238//TBRG4,chr7,45142931,45144307,CA-9238-10210-10491-10649-11304[INC][44/3],0,-,cass,INC/SKIP,92,0.778894472361809,0.896142433234421,-0.117247960872612,0.000708869046723631,0.00150057335740576,0.236842105263158,0.133064516129032
92482,BBIP1,92482//BBIP1,chr10,112667437,112678950,CA-92482-3246-4153-4246-14530[INC][9/1][UPT],0,-,cass,INC/SKIP,22,0.811594202898551,0.975206611570248,-0.163612408671697,6.3727247632099e-06,1.95364864792148e-05,0.473684210526316,0.310483870967742
92597,MOB1B,92597//MOB1B,chr4,71768056,71824756,CA-92597-3211-51360-51472-59534[INC][5/20][UPT],0,+,cass,INC/SKIP,104,0.00483091787439614,0.278169014084507,-0.273338096210111,1.55388278769851e-20,2.90284728276928e-19,0.368421052631579,0.129032258064516
92689,FAM114A1,92689//FAM114A1,chr4,38869426,38880046,CA-92689-3102-3665-3814-13338[INC][8/48][UPT],0,+,cass,INC/SKIP,87,0.0740740740740741,0.200787401574803,-0.126713327500729,6.5831093688962e-06,2.01195438687431e-05,0.447368421052632,0.213709677419355
9270,ITGB1BP1,9270//ITGB1BP1,chr2,9552397,9563584,CA-9270-3142-12258-12337-14109[INC][9/6][UPT],0,-,cass,INC/SKIP,46,0.333333333333333,0.949019607843137,-0.615686274509804,2.37909501467604e-24,6.80489473575759e-23,0.263157894736842,0.157258064516129
9270,ITGB1BP1,9270//ITGB1BP1,chr2,9552397,9563584,CA-9270-3142-7782-7889-14109[INC][2/6][UPT],0,-,cass,INC/SKIP,46,0.274725274725275,0.846153846153846,-0.571428571428571,5.41271559290534e-22,1.18524592726696e-20,0.236842105263158,0.0887096774193548
9270,ITGB1BP1,9270//ITGB1BP1,chr2,9558754,9563584,CA-9270-3142-6414-6525-7782[INC][6/58][UPT],0,-,cass,INC/SKIP,26,0.0196078431372549,0.296052631578947,-0.276444788441692,4.47182055868941e-06,1.40623583902395e-05,0.210526315789474,0.104838709677419
9289,GPR56,9289//GPR56,chr16,57662546,57684262,CA-9289-11805-24589-24711-33255[INC][62/194][UPT],0,+,cass,INC/SKIP,39,0.368421052631579,0.590759075907591,-0.222338023276012,0.00293638655383923,0.00554094659685951,0.342105263157895,0.185483870967742
9289,GPR56,9289//GPR56,chr16,57662546,57684262,CA-9289-11805-24593-24711-33255[INC][224/194][UPT],0,+,cass,INC/SKIP,40,0.379310344827586,0.65266106442577,-0.273350719598184,0.00293638655383923,0.00553919811260679,0.342105263157895,0.201612903225806
92906,HNRPLL,92906//HNRPLL,chr2,38804602,38809126,CA-92906-24124-28034-28117-28504[INC][1/41],0,-,cass,INC/SKIP,46,0,0.153333333333333,-0.153333333333333,1.49350910838636e-11,9.87632461275847e-11,0.105263157894737,0.0725806451612903
93099,DMKN,93099//DMKN,chr19,35996840,36001153,CA-93099-6475-6697-6748-10672[INC][46/38],0,-,cass,INC/SKIP,159,0.31404958677686,0.487256371814093,-0.173206785037233,5.58965822939708e-06,1.7340413541949e-05,0.578947368421053,0.334677419354839
93099,DMKN,93099//DMKN,chr19,35997027,35999141,CA-93099-8454-9147-9201-10473[INC][8/5],0,-,cass,INC/SKIP,23,0.297297297297297,0.818181818181818,-0.520884520884521,8.03315029451358e-08,3.28918989456179e-07,0.131578947368421,0.0362903225806452
93099,DMKN,93099//DMKN,chr19,35988121,35989664,CA-93099-17943-18977-19012-19120[INC][9/163][DNT],0,-,cass,INC/SKIP,57,0.117647058823529,0.371688115064345,-0.254041056240816,0.00023564261771576,0.000546208440754096,0.263157894736842,0.237903225806452
93099,DMKN,93099//DMKN,chr19,35988121,35989664,CA-93099-18061-18977-19012-19120[INC][10/12][DNT],0,-,cass,INC/SKIP,31,0.24,0.731019522776573,-0.491019522776573,2.88365940967693e-08,1.25828583584297e-07,0.210526315789474,0.112903225806452
9320,TRIP12,9320//TRIP12,chr2,230723487,230744843,CA-9320-44958-64408-64534-65365[INC][11/16],0,-,cass,INC/SKIP,25,0.25,0.506912442396313,-0.256912442396313,0.0109142274705378,0.0181085905686581,0.157894736842105,0.108870967741935
94134,ARHGAP12,94134//ARHGAP12,chr10,32120666,32132513,CA-94134-88382-92131-92206-100042[INC][9/9],0,-,cass,INC/SKIP,74,0.28695652173913,0.595555555555556,-0.308599033816425,1.1429949906172e-08,5.21988086624112e-08,0.210526315789474,0.133064516129032
9481,SLC25A27,9481//SLC25A27,chr6,46630112,46636529,CA-9481-12584-14859-14972-18794[INC][17/1],0,+,cass,INC/SKIP,168,0.734545454545455,0.840336134453782,-0.105790679908327,0.000221326481264299,0.000515422557459283,0.236842105263158,0.120967741935484
9497,SLC4A7,9497//SLC4A7,chr3,27446320,27453238,CA-9497-75779-77890-78065-82457[INC][14/7],0,-,cass,INC/SKIP,74,0.662745098039216,0.891228070175439,-0.228482972136223,3.88609243861581e-08,1.66530900344411e-07,0.184210526315789,0.092741935483871
9578,CDC42BPB,9578//CDC42BPB,chr14,103418834,103421024,CA-9578-105804-106130-106208-107802[INC][15/6],0,-,cass,INC/SKIP,27,0.08,0.420689655172414,-0.340689655172414,3.18883108088534e-06,1.02268413098351e-05,0.105263157894737,0.0846774193548387
9643,MORF4L2,9643//MORF4L2,chrX,102933426,102940187,CA-9643-5988-6415-6478-12538[INC][1/71],0,-,cass,INC/SKIP,49,0,0.236220472440945,-0.236220472440945,2.00682340306292e-07,7.79518538239775e-07,0.105263157894737,0.0645161290322581
9643,MORF4L2,9643//MORF4L2,chrX,102933426,102940187,CA-9643-5988-6429-6478-12538[INC][26/71],0,-,cass,INC/SKIP,146,0.50253807106599,0.747395833333333,-0.244857762267344,2.38988561415673e-07,9.18761170509899e-07,0.263157894736842,0.173387096774194
9657,IQCB1,9657//IQCB1,chr3,121544897,121547818,CA-9657-9219-9447-9610-11899[INC][39/9],0,-,cass,INC/SKIP,52,0.776223776223776,0.929273084479371,-0.153049308255595,0.00161359468697967,0.00321750134715292,0.184210526315789,0.173387096774194
9657,IQCB1,9657//IQCB1,chr3,121488840,121500720,CA-9657-56337-65366-65523-67505[INC][20/2][DNT],0,-,cass,INC/SKIP,46,0.797101449275362,0.957081545064378,-0.159980095789015,6.07844356877626e-07,2.19957237615887e-06,0.315789473684211,0.120967741935484
9667,SAFB2,9667//SAFB2,chr19,5610649,5612577,CA-9667-13388-14297-14808-15239[INC][4/2],0,-,cass,INC/SKIP,128,0.542168674698795,0.6602658788774,-0.118097204178605,0.0251818771941265,0.038294902535357,0.342105263157895,0.229838709677419
9698,PUM1,9698//PUM1,chr1,31413997,31418329,CA-9698-123372-126594-126720-127445[INC][39/2],0,-,cass,INC/SKIP,43,0.872068230277185,0.97338792221085,-0.101319691933664,3.13538858857332e-07,1.18553782305448e-06,0.421052631578947,0.173387096774194
9698,PUM1,9698//PUM1,chr1,31413997,31418329,CA-9698-123372-126594-126796-127445[INC][1/2],0,-,cass,INC/SKIP,43,0.755102040816326,0.925925925925926,-0.170823885109599,3.13538858857332e-07,1.18478843125735e-06,0.421052631578947,0.133064516129032
97,ACYP1,97//ACYP1,chr14,75519945,75530681,CA-97-3080-3472-3564-13374[INC][13/3][UPT][DNT],0,-,cass,INC/SKIP,29,0.772727272727273,0.966101694915254,-0.193374422187982,3.30151840496047e-08,1.42914388304516e-07,0.394736842105263,0.318548387096774
9701,PPP6R2,9701//PPP6R2,chr22,50827414,50832563,CA-9701-48795-51550-51699-53576[INC][1/15],0,+,cass,INC/SKIP,22,0.681159420289855,0.948837209302326,-0.267677789012471,5.56854345365804e-09,2.65249026023648e-08,0.157894736842105,0.0725806451612903
9705,ST18,9705//ST18,chr8,53119271,53124668,CA-9705-200801-202762-202850-206129[INC][2/4][DNT],0,-,cass,INC/SKIP,26,0.560975609756098,0.818181818181818,-0.257206208425721,0.000401638110089795,0.000893558847084776,0.131578947368421,0.0766129032258065
9728,SECISBP2L,9728//SECISBP2L,chr15,49309744,49319676,CA-9728-22199-30011-30146-31935[INC][7/7],0,-,cass,INC/SKIP,195,0.238095238095238,0.488095238095238,-0.25,1.22139882554402e-14,1.17576846684415e-13,0.394736842105263,0.17741935483871
9731,CEP104,9731//CEP104,chr1,3751488,3754082,CA-9731-22942-23541-23739-25141[INC][4/1],0,-,cass,INC/SKIP,34,0.627586206896552,0.962466487935657,-0.334880281039105,3.8645948201766e-13,3.13893312975757e-12,0.105263157894737,0.092741935483871
9738,CCP110,9738//CCP110,chr16,19535277,19539343,CA-9738-3232-4862-5005-7010[INC][35/62][UPT],0,+,cass,INC/SKIP,33,0,0.214285714285714,-0.214285714285714,6.84483054913571e-05,0.000175690841660512,0.157894736842105,0.104838709677419
9748,SLK,9748//SLK,chr10,105767934,105778046,CA-9748-43645-46104-46197-53448[INC][3/18],0,+,cass,INC/SKIP,67,0.207207207207207,0.65,-0.442792792792793,5.21830085208881e-14,4.69097781861457e-13,0.105263157894737,0.125
9774,BCLAF1,9774//BCLAF1,chr6,136589299,136590749,CA-9774-23415-23548-23711-24512[INC][11/59],0,-,cass,INC/SKIP,177,0.0694864048338369,0.262474645030426,-0.192988240196589,3.65697049691444e-13,2.97838823304557e-12,0.394736842105263,0.346774193548387
