,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,isoform1Tags_g1,isoform2Tags_g1,exonTags_g1,inclusionJunction1Tags_g1,inclusionJunction2Tags_g1,skippingJunctionTags_g1,isoform1Tags_g2,isoform2Tags_g2,exonTags_g2,inclusionJunction1Tags_g2,inclusionJunction2Tags_g2,skippingJunctionTags_g2,alpha_T2D_ratio,alpha_ND_ratio,beta_T2D_ratio,beta_ND_ratio,mark
39993,124801,LSM12,124801//LSM12,chr17,42112002,42114905,CA-124801-33208-33517-33758-34319[INC][1/57][DNT],0,-,cass,INC/SKIP,1,0,0.0144927536231884,-0.0144927536231884,0.552631578947368,1,2,20,2,0,0,20,1,34,1,1,0,34,0.09734513,0.10299,0.08196721,0.1010101,None
40001,124936,CYB5D2,124936//CYB5D2,chr17,4053184,4058153,CA-124936-9864-10776-10855-14506[INC][2/77],0,+,cass,INC/SKIP,19,0,0.021324354657688,-0.021324354657688,4.794986532685e-09,1,0,153,0,0,0,153,69,436,69,11,8,436,0.1769912,0.2059801,0.1967213,0.2457912,None
40002,124944,C17orf49,124944//C17orf49,chr17,6918380,6920003,CA-124944-5740-6357-6459-7078[INC][63/6],0,+,cass,INC/SKIP,177,0.883720930232558,0.878260869565217,0.00546006066734073,0.919316672813099,0.938885588206824,587,30,587,172,284,30,2740,147,2740,747,1374,147,0.3539823,0.4684385,0.3278689,0.5117845,None
40003,124944,C17orf49,124944//C17orf49,chr17,6919813,6920838,CA-124944-7269-7493-7598-7840[INC][30/4][DNT],0,+,cass,INC/SKIP,168,0.946169772256729,0.851390220517737,0.0947795517389916,4.17928645650193e-06,9.72493418646593e-06,981,13,981,366,91,13,3640,155,3640,1406,370,155,0.3185841,0.4584718,0.295082,0.4949495,None
40004,124944,C17orf49,124944//C17orf49,chr17,6919813,6920838,CA-124944-7269-7493-7598-7844[INC][88/2][DNT],0,+,cass,INC/SKIP,15,0.996830427892235,0.988274706867672,0.00855572102456281,0.218389194846089,1,981,1,981,366,263,1,3640,14,3640,1406,954,14,0.3362832,0.4750831,0.3032787,0.4781145,None
40005,124944,C17orf49,124944//C17orf49,chr17,6919813,6920838,CA-124944-7269-7533-7598-7840[INC][1/4][DNT],0,+,cass,INC/SKIP,107,0.783333333333333,0.544117647058823,0.23921568627451,5.36328086530894e-06,1.23422084509128e-05,739,13,739,3,91,13,2730,155,2730,0,370,155,0.1327434,0.2059801,0.1229508,0.2323232,Up
40014,124995,MRPL10,124995//MRPL10,chr17,45905866,45908891,CA-124995-3082-5305-5403-5871[INC][9/162][UPT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,20,0,0,0,20,0,124,0,0,0,124,0.07079646,0.1461794,0.04098361,0.1245791,None
40030,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16342640,16343566,CA-125144-3428-3594-3717-4198[INC][92/613],0,+,cass,INC/SKIP,3889,0.112255112255112,0.213666002047745,-0.101410889792633,1.61915951189085e-120,2.15963495696002e-117,1519,3104,1519,147,638,3104,7984,7296,7984,508,3457,7296,0.9292035,0.9734219,0.9180328,0.9259259,Down
40031,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16342640,16343566,CA-125144-3428-3541-3717-4198[INC][168/613],0,+,cass,INC/SKIP,3958,0.120928915321439,0.244446745715321,-0.123517830393883,6.65200938538107e-129,1.47874168637021e-125,1690,3104,1690,216,638,3104,8920,7296,8920,1264,3457,7296,0.920354,0.9734219,0.9180328,0.9259259,Down
40032,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16342640,16343566,CA-125144-3428-3541-3717-4124[INC][3/2],0,+,cass,INC/SKIP,18,0.937984496124031,0.986139986139986,-0.0481554900159551,0.00404951421994859,1,1690,8,1690,216,26,8,8920,10,8920,1264,159,10,0.3628319,0.4717608,0.1803279,0.4882155,None
40033,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16342640,16343566,CA-125144-3428-3673-3717-4198[INC][43/613],0,+,cass,INC/SKIP,3807,0.10172189263493,0.207301173402868,-0.105579280767939,3.26624115486834e-105,1.98023293289245e-102,1112,3104,1112,65,638,3104,5951,7296,5951,359,3457,7296,0.920354,0.9734219,0.9180328,0.9259259,Down
40034,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16342640,16343566,CA-125144-3428-3673-3717-4124[INC][2/2],0,+,cass,INC/SKIP,18,0.850467289719626,0.962825278810409,-0.112357989090783,0.00378133115965037,1,1112,8,1112,65,26,8,5951,10,5951,359,159,10,0.0619469,0.1727575,0.09016393,0.1212121,None
40035,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16343498,16345341,CA-125144-4267-5087-5144-5381[INC][774/63][DNT],0,+,cass,INC/SKIP,1680,0.836074413588568,0.894974037425296,-0.058899623836728,7.97380215797074e-21,8.03282274796176e-20,5840,608,5840,3053,3149,608,17116,1072,17116,8987,9283,1072,0.9380531,0.9734219,0.9098361,0.9360269,None
40036,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16343498,16364558,CA-125144-4267-5087-5144-24906[INC][1/6],0,+,cass,INC/SKIP,0,1,1,0,1,1,5840,0,5840,3053,0,0,17116,0,17116,8987,0,0,0.9292035,0.9700997,0.8770492,0.9225589,None
40037,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16343498,16366254,CA-125144-4267-5087-5144-26846[INC][27/3],0,+,cass,INC/SKIP,0,1,1,0,1,1,5840,0,5840,3053,0,0,17116,0,17116,8987,0,0,0.9292035,0.9700997,0.8770492,0.9225589,None
40038,125144,C17orf76-AS1,125144//C17orf76-AS1,chr17,16343498,16373961,CA-125144-4267-5087-5144-34315[INC][33/2][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,5840,0,5840,3053,0,0,17116,0,17116,8987,0,0,0.9292035,0.9700997,0.8770492,0.9225589,None
40040,125150,ZSWIM7,125150//ZSWIM7,chr17,15890579,15902949,CA-125150-3174-8914-8936-15324[INC][31/1][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,227,0,227,81,192,0,842,0,842,246,682,0,0.2477876,0.3156146,0.2377049,0.2828283,None
40041,125150,ZSWIM7,125150//ZSWIM7,chr17,15890579,15902952,CA-125150-3187-8914-8936-15324[INC][12/1][UPT],0,-,cass,INC/SKIP,1,1,0.997867803837953,0.00213219616204696,1,1,227,0,227,62,192,0,842,1,842,254,682,1,0.2389381,0.3189369,0.2377049,0.2828283,None
40042,125150,ZSWIM7,125150//ZSWIM7,chr17,15890579,15897091,CA-125150-8936-11588-11828-15324[INC][1/51],0,-,cass,INC/SKIP,13,0.00518134715025907,0.008,-0.00281865284974093,0.0855482736052646,1,3,192,3,0,2,192,30,682,30,0,11,682,0.2477876,0.3122924,0.2459016,0.2794613,None
40043,125150,ZSWIM7,125150//ZSWIM7,chr17,15884353,15890681,CA-125150-15427-15806-15893-21548[INC][1/63],0,-,cass,INC/SKIP,82,0.0537190082644628,0.0308370044052863,0.0228820038591765,0.00348006200512242,0.00546211661853646,55,229,55,0,26,229,124,880,124,0,56,880,0.2654867,0.3421927,0.2786885,0.3232323,None
40044,125150,ZSWIM7,125150//ZSWIM7,chr17,15884353,15890681,CA-125150-15427-15800-15893-21548[INC][4/63],0,-,cass,INC/SKIP,143,0.084,0.0542718968296615,0.0297281031703385,0.00197677794941187,0.00320445603904418,57,229,57,16,26,229,125,880,125,45,56,880,0.2654867,0.3421927,0.2786885,0.3265993,None
40045,125150,ZSWIM7,125150//ZSWIM7,chr17,15881357,15890205,CA-125150-15893-21548-21653-24529[INC][5/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,647,0,647,26,263,0,2404,0,2404,56,942,0,0.3185841,0.345515,0.2295082,0.3265993,None
40060,125476,INO80C,125476//INO80C,chr18,33060416,33077923,CA-125476-3273-13552-13606-20428[INC][1/17][UPT],0,-,cass,INC/SKIP,5,0.012448132780083,0.00625,0.00619813278008299,1,1,3,119,3,0,3,119,3,159,3,0,2,159,0.1150442,0.1295681,0.09836066,0.1279461,None
40062,125476,INO80C,125476//INO80C,chr18,33048296,33077923,CA-125476-3273-22642-22710-32249[INC][1/3][UPT][DNT],0,-,cass,INC/SKIP,35,0.820224719101124,0.937142857142857,-0.116918138041734,0.00129817382482933,0.00215414810594347,415,24,415,0,219,24,620,11,620,3,325,11,0.1681416,0.179402,0.1147541,0.1750842,Down
40077,125988,C19orf70,125988//C19orf70,chr19,5679596,5680500,CA-125988-3443-3650-3846-4137[INC][1/88][UPT],0,-,cass,INC/SKIP,54,0.0206185567010309,0.0255376344086022,-0.00491907770757122,0.592468916559972,0.639245300847509,51,380,51,0,16,380,109,725,109,0,38,725,0.5663717,0.5548173,0.4918033,0.5757576,None
40078,125988,C19orf70,125988//C19orf70,chr19,5678432,5679406,CA-125988-4556-4998-5126-5252[INC][1/180][DNT],0,-,cass,INC/SKIP,58,0.00960698689956332,0.0189287152637938,-0.00932172836423048,0.132147921251118,0.164144996614585,36,567,36,0,11,567,106,1218,106,0,47,1218,0.4955752,0.6112957,0.557377,0.5858586,None
40090,126075,CCDC159,126075//CCDC159,chr19,11460793,11464247,CA-126075-6695-8552-8629-9946[INC][2/1],0,+,cass,INC/SKIP,17,1,0.942078364565588,0.0579216354344123,0.00511015145261881,1,408,0,408,0,207,0,990,17,990,72,481,17,0.09734513,0.1893688,0.1311475,0.1717172,None
40123,126328,NDUFA11,126328//NDUFA11,chr19,5896915,5903739,CA-126328-3402-5559-5679-10016[INC][6/198][UPT],0,-,cass,INC/SKIP,364,0.0235460992907801,0.0373620529184949,-0.0138159536277147,4.73574588738743e-07,1.24537418466036e-06,115,1721,115,38,45,1721,413,3620,413,142,139,3620,0.8053097,0.9468439,0.9180328,0.9225589,None
40124,126328,NDUFA11,126328//NDUFA11,chr19,5896915,5903739,CA-126328-3402-5559-5628-10016[INC][1/198][UPT],0,-,cass,INC/SKIP,180,0.0109195402298851,0.0192359794093742,-0.0083164391794891,1.20071286275207e-06,2.98455239720222e-06,72,1721,72,38,0,1721,284,3620,284,142,0,3620,0.8053097,0.9468439,0.9180328,0.9225589,None
40177,126969,SLC44A3,126969//SLC44A3,chr1,95356685,95360608,CA-126969-73926-74939-75176-77476[INC][24/1][DNT],0,+,cass,INC/SKIP,28,0.404255319148936,1,-0.595744680851064,1.93547010511686e-14,1.12338121244772e-13,86,28,86,10,28,28,209,0,209,46,42,0,0.1858407,0.05980066,0.05737705,0.1380471,Down
40186,127018,LYPLAL1,127018//LYPLAL1,chr1,219352488,219383988,CA-127018-8397-22280-22402-39682[INC][9/11],0,+,cass,INC/SKIP,134,0.968176254589963,0.918150814702539,0.0500254398874245,2.88925798655315e-07,7.78209269479925e-07,4275,26,4275,95,1487,26,6258,108,6258,237,2186,108,0.2566372,0.5116279,0.4918033,0.4208754,None
40187,127018,LYPLAL1,127018//LYPLAL1,chr1,219352488,219366592,CA-127018-8397-8531-8577-22232[INC][1/66],0,+,cass,INC/SKIP,30,0.00914076782449726,0.00595001983339944,0.00319074799109781,0.0579078561596124,0.0762914841423262,129,813,129,0,15,813,249,1253,249,0,15,1253,0.159292,0.3687708,0.4098361,0.2626263,None
40189,127018,LYPLAL1,127018//LYPLAL1,chr1,219352488,219366592,CA-127018-8397-8550-8577-22232[INC][1/66],0,+,cass,INC/SKIP,69,0.0175226586102719,0.0157109190887667,0.00181173952150521,0.0463081095163621,0.0617163833662308,113,813,113,14,15,813,223,1253,223,25,15,1253,0.159292,0.3787375,0.4098361,0.2659933,None
40190,127018,LYPLAL1,127018//LYPLAL1,chr1,219352488,219383988,CA-127018-8397-22232-22402-39682[INC][63/11],0,+,cass,INC/SKIP,134,0.977891156462585,0.940902872777018,0.0369882836855673,4.57496900885342e-07,1.2049947993698e-06,4775,26,4775,813,1487,26,7083,108,7083,1253,2186,108,0.2566372,0.5282392,0.5163934,0.4242424,None
40191,127018,LYPLAL1,127018//LYPLAL1,chr1,219352741,219383988,CA-127018-8577-22232-22402-39682[INC][1/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,4775,0,4775,15,1487,0,7083,0,7083,15,2186,0,0.2477876,0.4817276,0.4672131,0.3939394,None
40197,1272,CNTN1,1272//CNTN1,chr12,41302155,41312572,CA-1272-219052-220631-220664-229197[INC][43/3][UPT],0,+,cass,INC/SKIP,5,1,0.994051160023795,0.00594883997620466,0.334341047028404,1,504,0,504,246,338,0,1405,5,1405,695,976,5,0.3274336,0.3986711,0.2622951,0.4713805,None
40198,1272,CNTN1,1272//CNTN1,chr12,41422864,41464042,CA-1272-339778-372320-372443-380517[INC][1/20][DNT],0,+,cass,INC/SKIP,25,0.00101317122593718,0.0157068062827225,-0.0146936350567853,2.07347460685704e-06,5.01014570765565e-06,1,493,1,0,1,493,32,752,32,10,14,752,0.4247788,0.4053156,0.3032787,0.5117845,None
40199,127253,TYW3,127253//TYW3,chr1,75198857,75202305,CA-127253-3267-3966-4031-6390[INC][2/75][UPT],0,+,cass,INC/SKIP,0,0,0,0,0.000372397716761247,1,0,434,0,0,0,434,24,999,24,0,0,999,0.3274336,0.3654485,0.3278689,0.3164983,None
40200,127253,TYW3,127253//TYW3,chr1,75202225,75214505,CA-127253-6471-8538-8637-18599[INC][84/5],0,+,cass,INC/SKIP,66,0.992337164750958,0.935747067822539,0.0565900969284184,4.07940998404489e-07,1.08216329290356e-06,1065,3,1065,386,391,3,2478,63,2478,960,875,63,0.3539823,0.4385382,0.4180328,0.3905724,None
40201,127253,TYW3,127253//TYW3,chr1,75217975,75230083,CA-127253-22274-31507-31608-33742[INC][1/67][DNT],0,+,cass,INC/SKIP,0,0,0,0,0.0388114000471242,1,16,228,16,0,0,228,21,614,21,0,0,614,0.1858407,0.2524917,0.2213115,0.1818182,None
40208,127262,TPRG1L,127262//TPRG1L,chr1,3541987,3544216,CA-127262-3524-3721-3898-5508[INC][44/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,147,0,147,18,64,0,320,0,320,57,95,0,0.04424779,0.10299,0.09016393,0.1043771,None
40222,127544,RNF19B,127544//RNF19B,chr1,33407852,33411228,CA-127544-22172-23526-23667-25226[INC][17/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,413,0,413,132,127,0,566,0,566,177,211,0,0.09734513,0.1162791,0.1147541,0.1380471,None
40223,127544,RNF19B,127544//RNF19B,chr1,33402608,33408059,CA-127544-25434-29157-29289-30426[INC][20/2][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,760,0,760,213,251,0,1121,0,1121,295,286,0,0.1061947,0.1328904,0.1885246,0.1481481,None
40227,127602,DNAH14,127602//DNAH14,chr1,225142660,225152310,CA-127602-28445-33499-33649-37825[INC][16/1],0,+,cass,INC/SKIP,20,0.908860759493671,0.991208791208791,-0.0823480317151204,2.99544141940932e-05,6.26225668527923e-05,628,18,628,151,208,18,823,2,823,230,221,2,0.09734513,0.1594684,0.1639344,0.1548822,None
40232,127700,OSCP1,127700//OSCP1,chr1,36904356,36916051,CA-127700-3228-9452-9482-14575[INC][12/50][UPT],0,-,cass,INC/SKIP,12,0,0.0154241645244216,-0.0154241645244216,0.368854627286508,1,0,67,0,0,0,67,9,383,9,6,6,383,0.07079646,0.1295681,0.07377049,0.1515152,None
40233,127700,OSCP1,127700//OSCP1,chr1,36883506,36887819,CA-127700-31336-34431-34495-35230[INC][1/1][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,293,0,293,0,157,0,957,0,957,0,447,0,0.09734513,0.1196013,0.08196721,0.1380471,None
40234,127700,OSCP1,127700//OSCP1,chr1,36884591,36887819,CA-127700-31336-32870-33010-34431[INC][19/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,418,0,418,122,137,0,1480,0,1480,500,504,0,0.09734513,0.1395349,0.08196721,0.1447811,None
40239,127933,UHMK1,127933//UHMK1,chr1,162482514,162499418,CA-127933-18650-23928-24017-28230[INC][19/2][DNT],0,+,cass,INC/SKIP,6,1,0.984084880636605,0.0159151193633952,0.186025376597532,1,420,0,420,172,184,0,854,6,854,415,327,6,0.07964602,0.1229236,0.1557377,0.1144781,None
40241,128,ADH5,128//ADH5,chr4,100003125,100009863,CA-128-3092-6564-6666-9664[INC][469/3][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,763,0,763,210,449,0,2878,0,2878,755,1646,0,0.1769912,0.5116279,0.3196721,0.3198653,None
40242,128,ADH5,128//ADH5,chr4,100006265,100009863,CA-128-3092-6147-6367-6564[INC][1/471][UPT],0,-,cass,INC/SKIP,0,0,0,0,4.28236253540893e-16,1,0,210,0,0,0,210,159,755,159,0,0,755,0.1150442,0.4518272,0.2213115,0.2491582,None
40243,128,ADH5,128//ADH5,chr4,99997854,100002602,CA-128-10416-11789-11961-14857[INC][2/707],0,-,cass,INC/SKIP,2,0,0.000399361022364217,-0.000399361022364217,9.0323057520668e-81,1,122,589,122,0,0,589,2,2503,2,2,0,2503,0.2123894,0.5249169,0.295082,0.3265993,None
40246,128061,C1orf131,128061//C1orf131,chr1,231362718,231374933,CA-128061-5322-14972-15029-17110[INC][18/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,208,0,208,51,97,0,463,0,463,74,256,0,0.09734513,0.1461794,0.1065574,0.1548822,None
40247,128061,C1orf131,128061//C1orf131,chr1,231362718,231374933,CA-128061-5322-14969-15029-17110[INC][19/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,208,0,208,64,97,0,463,0,463,144,256,0,0.09734513,0.1528239,0.1311475,0.1616162,None
40254,128178,EDARADD,128178//EDARADD,chr1,236590691,236631575,CA-128178-36071-55387-55425-76851[INC][1/35],0,+,cass,INC/SKIP,0,0,0,0,1,1,0,124,0,0,0,124,2,360,2,0,0,360,0.0619469,0.1594684,0.1147541,0.06734007,None
40255,128178,EDARADD,128178//EDARADD,chr1,236590691,236648007,CA-128178-36071-76851-76897-90887[INC][34/1][DNT],0,+,cass,INC/SKIP,5,1,0.984732824427481,0.0152671755725191,0.58979016419246,1,180,0,180,124,69,0,675,5,675,360,285,5,0.0619469,0.1827243,0.1147541,0.08754209,None
40259,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3052-3291-3358-3994[INC][4/6][UPT],0,-,cass,INC/SKIP,134,0.823970037453184,0.66793893129771,0.156031106155474,1.59392090381625e-07,4.42726301855501e-07,968,47,968,58,382,47,682,87,682,89,261,87,0.2654867,0.2358804,0.2540984,0.2727273,Up
40260,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3052-3291-3876-3994[INC][1/6][UPT],0,-,cass,INC/SKIP,134,0.699680511182109,0.610738255033557,0.0889422561485516,0.00790773925455468,0.0118270269317392,1458,47,1458,58,161,47,1659,87,1659,89,184,87,0.2212389,0.2392027,0.1967213,0.2659933,None
40261,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3164-3838-3876-3994[INC][4/4][UPT],0,-,cass,INC/SKIP,296,0.373549883990719,0.316993464052288,0.0565564199384317,0.538430384753748,0.587498729699402,249,135,249,0,161,135,422,209,422,10,184,209,0.1327434,0.2458472,0.147541,0.2525253,None
40262,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3164-3804-3872-3994[INC][1/4][UPT],0,-,cass,INC/SKIP,32,0,0.0711111111111111,-0.0711111111111111,0.458370897767568,0.507449455048458,271,135,271,0,0,135,467,209,467,0,32,209,0.07964602,0.1727575,0.08196721,0.1616162,None
40263,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3164-3291-3358-3994[INC][13/4][UPT],0,-,cass,INC/SKIP,344,0.711229946524064,0.481389578163772,0.229840368360292,6.02389035812792e-11,2.40127464425314e-10,968,135,968,283,382,135,682,209,682,127,261,209,0.1946903,0.3388704,0.2786885,0.3602694,Up
40264,128308,MRPL55,128308//MRPL55,chr1,228295935,228297012,CA-128308-3164-3291-3876-3994[INC][1/4][UPT],0,-,cass,INC/SKIP,344,0.621848739495798,0.426611796982167,0.195236942513631,0.00867677680231478,0.0129077458163367,1458,135,1458,283,161,135,1659,209,1659,127,184,209,0.2123894,0.3156146,0.2459016,0.3535354,Up
40265,128308,MRPL55,128308//MRPL55,chr1,228295935,228296721,CA-128308-3358-3838-3876-3991[INC][5/9],0,-,cass,INC/SKIP,145,0.262798634812287,0.668161434977579,-0.405362800165292,1.63669942977389e-16,1.13463082091082e-15,249,108,249,73,4,108,422,37,422,88,61,37,0.1150442,0.09302326,0.1229508,0.0976431,Down
40266,128308,MRPL55,128308//MRPL55,chr1,228295935,228296721,CA-128308-3358-3838-3876-3994[INC][6/51],0,-,cass,INC/SKIP,506,0.234468937875752,0.342569269521411,-0.108100331645659,5.82005054207472e-16,3.90482063029138e-15,249,382,249,73,161,382,422,261,422,88,184,261,0.1681416,0.2159468,0.2131148,0.2760943,Down
40267,128308,MRPL55,128308//MRPL55,chr1,228295935,228296721,CA-128308-3358-3804-3876-3994[INC][1/51],0,-,cass,INC/SKIP,345,0.174054054054054,0.260623229461756,-0.0865691754077023,1.2189625183369e-17,9.37631030540806e-17,271,382,271,0,161,382,472,261,472,0,184,261,0.1504425,0.2159468,0.204918,0.2659933,None
40268,128308,MRPL55,128308//MRPL55,chr1,228295368,228296018,CA-128308-4078-4175-4336-4443[INC][3/138],0,-,cass,INC/SKIP,59,0.03125,0.00227583067819754,0.0289741693218025,0.520594166507831,0.569247826929124,181,837,181,0,54,837,255,1096,255,0,5,1096,0.3539823,0.4584718,0.3934426,0.4814815,None
40269,128308,MRPL55,128308//MRPL55,chr1,228295368,228296018,CA-128308-4078-4228-4336-4443[INC][5/138],0,-,cass,INC/SKIP,59,0.03125,0.00227583067819754,0.0289741693218025,0.340061449473197,0.388933254422355,136,837,136,0,54,837,200,1096,200,0,5,1096,0.3539823,0.4584718,0.3934426,0.4814815,None
40270,128338,DRAM2,128338//DRAM2,chr1,111680144,111682711,CA-128338-3179-3502-3716-5630[INC][2/44][UPT],0,-,cass,INC/SKIP,246,0.595190380761523,0.689507494646681,-0.0943171138851578,0.00054054235689525,0.000950903977350151,874,101,874,0,297,101,2029,145,2029,5,639,145,0.2566372,0.345515,0.2213115,0.3333333,None
40271,128338,DRAM2,128338//DRAM2,chr1,111680144,111682711,CA-128338-3179-3505-3716-5630[INC][20/44][UPT],0,-,cass,INC/SKIP,246,0.633393829401089,0.72922502334267,-0.0958311939415815,0.000536801925842011,0.000945571062715365,872,101,872,52,297,101,2028,145,2028,142,639,145,0.2477876,0.358804,0.2213115,0.3468013,None
40272,128338,DRAM2,128338//DRAM2,chr1,111680144,111682711,CA-128338-3179-3505-3629-5630[INC][6/44][UPT],0,-,cass,INC/SKIP,155,0.2109375,0.369565217391304,-0.158627717391304,0.000388437359763656,0.000697305182305201,514,101,514,52,2,101,1225,145,1225,142,28,145,0.1504425,0.1827243,0.09836066,0.1380471,Down
40273,128338,DRAM2,128338//DRAM2,chr1,111680144,111682711,CA-128338-3179-3550-3716-5630[INC][44/44][UPT],0,-,cass,INC/SKIP,246,0.676282051282051,0.754445385266723,-0.0781633339846718,0.000528383321502113,0.000931479876050117,833,101,833,125,297,101,1937,145,1937,252,639,145,0.2477876,0.3488372,0.2213115,0.3468013,None
40274,128338,DRAM2,128338//DRAM2,chr1,111680144,111682711,CA-128338-3179-3550-3629-5630[INC][1/44][UPT],0,-,cass,INC/SKIP,228,0.386018237082067,0.491228070175439,-0.105209833093372,0.000370927107379446,0.000666768970111462,475,101,475,125,2,101,1134,145,1134,252,28,145,0.1681416,0.2591362,0.1639344,0.2659933,Down
40275,128338,DRAM2,128338//DRAM2,chr1,111663137,111668915,CA-128338-16990-18335-18475-22523[INC][74/17],0,-,cass,INC/SKIP,239,0.82200956937799,0.880474826033565,-0.0584652566555749,0.00293879845652311,0.00465641409041402,1346,93,1346,413,446,93,3199,146,3199,997,1154,146,0.2566372,0.345515,0.2459016,0.3569024,None
40277,128338,DRAM2,128338//DRAM2,chr1,111661426,111662580,CA-128338-23340-23535-23602-24319[INC][2/78],0,-,cass,INC/SKIP,44,0,0.0183333333333333,-0.0183333333333333,0.0304641086669853,0.0418035268930298,57,460,57,0,0,460,207,1178,207,21,23,1178,0.3097345,0.3787375,0.2868852,0.3636364,None
40278,128344,C1orf88,128344//C1orf88,chr1,111889246,111890393,CA-128344-3099-3337-3477-4101[INC][46/1][UPT],0,+,cass,INC/SKIP,17,0.989417989417989,0.934065934065934,0.0553520553520553,0.00566311566327753,1,575,2,575,136,238,2,691,15,691,156,269,15,0.09734513,0.09634551,0.1147541,0.0976431,None
40279,128344,C1orf88,128344//C1orf88,chr1,111889531,111892844,CA-128344-3477-4943-5074-6533[INC][15/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,1055,0,1055,0,273,0,1218,0,1218,4,257,0,0.07079646,0.089701,0.1147541,0.09427609,None
40280,128344,C1orf88,128344//C1orf88,chr1,111889531,111891267,CA-128344-3477-4101-4200-4943[INC][61/17],0,+,cass,INC/SKIP,4,1,0.984732824427481,0.0152671755725191,0.138861944523306,1,948,0,948,238,260,0,1246,4,1246,269,247,4,0.08849558,0.1063123,0.1147541,0.09090909,None
40281,128387,TATDN3,128387//TATDN3,chr1,212969858,212976104,CA-128387-7763-8284-8369-13873[INC][87/2],0,+,cass,INC/SKIP,2,0.994722955145119,1,-0.00527704485488123,0.10715561420655,1,928,2,928,364,390,2,1910,0,1910,642,721,0,0.3185841,0.3953488,0.352459,0.3737374,None
40282,128387,TATDN3,128387//TATDN3,chr1,212970453,212977770,CA-128387-8369-13873-13936-15492[INC][85/3],0,+,cass,INC/SKIP,58,0.949302915082383,0.947622329427981,0.00168058565440199,0.890269739711597,0.914542343520739,748,20,748,390,359,20,1340,38,1340,721,654,38,0.300885,0.4019934,0.3196721,0.3636364,None
40283,128387,TATDN3,128387//TATDN3,chr1,212977937,212985669,CA-128387-15824-18908-19021-23420[INC][16/3],0,+,cass,INC/SKIP,31,0.980722891566265,0.96163469557965,0.0190881959866153,0.262335543976485,0.307148128999154,1338,8,1338,451,363,8,2245,23,2245,792,361,23,0.2743363,0.3887043,0.3032787,0.3602694,None
40284,128387,TATDN3,128387//TATDN3,chr1,212977937,212985669,CA-128387-15824-18908-19021-23423[INC][14/1],0,+,cass,INC/SKIP,1,1,0.998058252427184,0.00194174757281551,1,1,1338,0,1338,451,61,0,2245,1,2245,792,236,1,0.2920354,0.3621262,0.295082,0.3670034,None
40295,128710,C20orf94,128710//C20orf94,chr20,10438823,10541467,CA-128710-25929-123928-124018-128397[INC][7/1],0,+,cass,INC/SKIP,5,0.954337899543379,1,-0.045662100456621,0.00104961852799839,1,276,5,276,110,99,5,821,0,821,303,361,0,0.1327434,0.1727575,0.1393443,0.1582492,None
40305,128869,PIGU,128869//PIGU,chr20,33231967,33245047,CA-128869-23106-34951-35011-36059[INC][72/4],0,-,cass,INC/SKIP,5,0.967320261437909,1,-0.0326797385620915,0.00398143219988455,1,299,5,299,166,130,5,610,0,610,341,271,0,0.159292,0.1760797,0.1557377,0.1414141,None
40306,128869,PIGU,128869//PIGU,chr20,33176256,33222518,CA-128869-45671-64146-64244-91678[INC][37/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,633,0,633,274,242,0,1654,0,1654,612,758,0,0.1769912,0.192691,0.1311475,0.1447811,None
40307,128869,PIGU,128869//PIGU,chr20,33176256,33203942,CA-128869-64244-65668-65786-91678[INC][1/42],0,-,cass,INC/SKIP,5,0,0.00328731097961867,-0.00328731097961867,1.3037631289512e-15,1,62,242,62,0,0,242,33,758,33,5,0,758,0.159292,0.1827243,0.1065574,0.1346801,None
