gene chrom chromStart chromEnd name celltype β.dI β/α.dI α.dI δ.dI PP.dI
3045 64769//MEAF6 chr1 37961485 37962336 CA-64769-21057-21159-21217-21845[INC][6/22] PP -0.0802058295418777 -0.0215470022930678 0.158363578845669 -0.0770648296223398 -0.213606134852197
3046 64773//PCED1A chr20 2815959 2819123 CA-64773-5455-7372-7648-7977[INC][25/1][DNT] PP 0.195501282322769 0.161186331399097 -0.0775765715916202 0.151607034566404 -0.388281365704465
3047 64786//TBC1D15 chr12 72287001 72288662 CA-64786-56618-57618-57669-57979[INC][2/38] PP 0.0867218580737736 0.226668570139122 -0.110669756151385 0.0697028348322294 -0.322050098879367
3048 64792//RABL5 chr7 100959620 100965070 CA-64792-3142-5780-5857-8270[INC][18/11][UPT] PP 0.255266606023388 -0.23768708087223 -0.14444989688033 -0.321428571428571 -0.171102554734268
3049 64844//MARCH7 chr2 160619390 160625083 CA-64844-53495-55127-55176-57785[INC][35/4][DNT] PP -0.112182513877846 0.00682227421979564 0.157654567088529 -0.0252089582232411 -0.236190077943917
3050 64921//CASD1 chr7 94162990 94167205 CA-64921-26945-28451-28666-30614[INC][10/6] PP 0.0696319491717722 0.0491307634164777 0.037181178711677 -0.0124216321937627 -0.346859312834966
3051 65084//TMEM135 chr11 86748975 86782656 CA-65084-3343-32850-32978-36679[INC][34/3][UPT] PP 0.0841133004926109 0.107015457788347 0.105757931844888 0.0812274368231047 -0.96103832735612
3052 65117//RSRC2 chr12 123003385 123005974 CA-65117-8629-9432-9510-10984[INC][24/154] PP 0.0612439316578163 -0.0363812274816747 -0.0474281926924016 0.157849455539798 -0.214461673011515
3053 65125//WNK1 chr12 971248 987526 CA-65125-112348-121342-121426-128289[INC][5/6] PP -0.0224687656171915 -0.0320639027957473 0.323362815423544 NA -0.402366962329038
3054 6594//SMARCA1 chrX 128625917 128630847 CA-6594-29734-33408-33444-34390[INC][9/16] PP 0.14659914316224 -0.111102807729262 -0.0478991664384011 0.207437030727202 -0.244171866448557
3055 6595//SMARCA2 chr9 2159813 2161902 CA-6595-147568-148659-148694-149344[INC][4/23] PP 0.0151117877583242 0.0119749352217944 0.0145287381028859 -0.086084777160292 -0.115041493775934
3056 65981//CAPRIN2 chr12 30872012 30876247 CA-65981-34256-36599-36704-38289[INC][16/6] PP 0.161045200509854 -0.426353890510493 0.0819346490988283 -0.0253132832080201 -0.603052064631957
3057 6605//SMARCE1 chr17 38793743 38801870 CA-6605-5276-8292-8397-13279[INC][338/24] PP 0.0231546964220232 0.0251677852348994 -0.0141281741663872 0.0120583801307922 -0.102148866739184
3058 6609//SMPD1 chr11 6412613 6414922 CA-6609-4783-5802-5974-6203[INC][1/2] PP 0.0247224946678499 0.033205619412516 0.0374370050395968 0.0294117647058824 -0.30813056379822
3059 6637//SNRPG chr2 70515199 70520846 CA-6637-3120-7365-7388-8545[INC][332/16][UPT] PP 0.0275694223158167 -0.0103613882733574 0.032466959324253 -0.177141352380235 -0.125818883340212
3060 6726//SRP9 chr1 225971001 225978169 CA-6726-8556-12049-12173-14446[INC][6/32][DNT] PP -0.0968605247756972 -0.0919425855423396 0.163051235426904 0.249343297101449 -0.308632231357995
3061 6733//SRPK2 chr7 104758436 104766786 CA-6733-265647-266020-266113-273872[INC][2/27][DNT] PP 0.0916346647916272 -0.00455959928777064 -0.0483643892339544 -0.136249947892784 -0.13998963998964
3062 6734//SRPR chr11 126134085 126135066 CA-6734-7024-7443-7607-7693[INC][42/1] PP 0.000910283582700067 0.0177605106146802 0.0123532918918435 0.0169761273209549 -0.433052858683927
3063 6767//ST13 chr22 41226843 41228674 CA-6767-27115-27467-27597-28727[INC][1/142] PP -0.262626262626263 -0.157099697885196 0.366197183098592 -0.152492668621701 -0.155688622754491
3064 678655//CD27-AS1 chr12 6548166 6556252 CA-678655-7557-10800-10972-14841[INC][6/2][DNT] PP 0.0483973341796254 0.0805126272144742 -0.00269568792519626 -0.58905086111599 -0.261457950220009
3065 6894//TARBP1 chr1 234561418 234563511 CA-6894-54528-54715-54787-56310[INC][15/1] PP 0.222222222222222 -0.1789613609547 -0.173987873428914 0.218867924528302 -0.489383704811987
3066 6934//TCF7L2 chr10 114711241 114799884 CA-6934-4358-17306-17375-92775[INC][17/49] PP 0.0620927310702007 0.0143628509719222 -0.00288223460229031 0.0429797899002826 -0.41108476585655
3067 7029//TFDP2 chr3 141724282 141811968 CA-7029-59484-98395-98430-147000[INC][9/28] PP 0.200210773111035 -0.337436812369908 -0.326430221497486 0.702372881355932 -0.198480274799625
3068 7035//TFPI chr2 188368374 188419161 CA-7035-3293-43846-43877-53722[INC][8/124][UPT] PP -0.265745007680492 0.2050787528126 -0.00508657195118895 0.627693130179096 -0.473972602739726
3069 7035//TFPI chr2 188368374 188419161 CA-7035-3293-28007-28129-53722[INC][16/124][UPT] PP 0.638968982088248 -0.177101967799642 -0.200998348057172 0.410855906890514 -0.194726356498301
3070 7072//TIA1 chr2 70451685 70454953 CA-7072-23913-26254-26320-27018[INC][1/39] PP -0.0686978779621832 -0.125427807486631 0.127022865352773 0.337627993568588 -0.11658111465651
3071 7164//TPD52L1 chr6 125569427 125584643 CA-7164-97651-102984-103023-112101[INC][11/63][DNT] PP 0.184301313498971 0.26333760136577 0.0889240715086747 -0.14040014040014 -0.236263834504461
3072 7165//TPD52L2 chr20 62505020 62514172 CA-7165-11589-13588-13648-20491[INC][449/261] PP 0.218139534883721 0.0939890710382514 -0.303321247171424 0.606060606060606 -0.377153842413725
3073 7174//TPP2 chr13 103301757 103309556 CA-7174-55551-57423-57462-63120[INC][5/35] PP -0.137725889784152 -0.045676672982946 0.176024388164321 0.199229800785011 -0.190219117180057
3074 728323//LOC728323 chr2 243037037 243061207 CA-728323-9335-28946-29049-33272[INC][3/3] PP 0.0774425287356322 0.0448132264279943 -0.0762587103739327 0.075134168157424 -0.197369666004352
3075 7289//TULP3 chr12 3018694 3031567 CA-7289-21714-32896-33056-34395[INC][38/21] PP 0.0313243788023679 0.131897265948633 -0.030188679245283 0.163548403877165 -0.425165562913907
3076 729013//LOC729013 chr11 10879771 10900207 CA-729013-3150-10044-10111-23164[INC][25/1][UPT] PP 0.0883081457728012 0.0508621062565493 -0.0695670281706566 0.0513454995360346 -0.235401727739823
3077 7296//TXNRD1 chr12 104680799 104705189 CA-7296-74568-76152-76262-98511[INC][105/33][UPT] PP 0.00598195525892975 0.0741116751269035 0.0205161037025801 0.0661531490711373 -0.285387804125345
3078 7332//UBE2L3 chr22 21922021 21965331 CA-7332-21325-46414-46510-64410[INC][621/27][UPT] PP 0.018521553773009 0.0106533863590221 0.0093469678012198 0.0131992939912516 -0.138298589270271
3079 7353//UFD1L chr22 19462590 19466707 CA-7353-3133-6613-6746-7115[INC][126/3][UPT] PP 0.0342110441176349 -0.0122758597334868 0.0191392971740515 -0.0201078981885267 -0.240176807378977
3080 7353//UFD1L chr22 19459209 19466707 CA-7353-3133-6613-6746-10407[INC][3/2][UPT] PP 0.0547076833001964 0.0189127394614753 -0.0562592252626165 0.0804211658917112 -0.124976290475545
3081 7353//UFD1L chr22 19462590 19466707 CA-7353-3133-6613-6720-7115[INC][20/3][UPT] PP 0.0688080331488371 -0.0343722160258704 0.0447674418604651 -0.0601835206577981 -0.403347179579797
3082 7375//USP4 chr3 49348052 49362195 CA-7375-18402-31449-31590-32366[INC][14/9] PP -0.107100433375104 -0.105458056680968 0.171262001795952 0.308724832214765 -0.669156568730519
3083 7375//USP4 chr3 49315588 49318279 CA-7375-62360-64201-64290-64652[INC][82/3][DNT] PP 0.0179964618807144 -0.0370560988162635 0.0301179853681228 0.0368881532277134 -0.640074644273385
3084 7444//VRK2 chr2 58373450 58387054 CA-7444-102833-111112-111161-115707[INC][5/47][DNT] PP -0.0483782297965915 -0.19217840658238 0.240035095080967 -0.196510370126511 -0.225352112676056
3085 7444//VRK2 chr2 58373450 58387054 CA-7444-102833-111117-111161-115707[INC][3/47][DNT] PP 0.0399665898525648 -0.188591463007782 0.142499212102112 -0.209692037362434 -0.238956891963811
3086 7581//ZNF33A chr10 38306218 38343431 CA-7581-9737-26676-26751-46725[INC][12/28][DNT] PP -0.0704143759556528 0.0127154401773582 0.0870037527157812 0.176831635954903 -0.140577507598784
3087 7581//ZNF33A chr10 38306218 38348312 CA-7581-9737-26628-26751-46728[INC][1/13][DNT] PP -0.256932654216186 -0.0414454144541445 0.352961820052036 -0.211457455770851 -0.198832070707071
3088 7581//ZNF33A chr10 38306218 38343431 CA-7581-9737-26628-26751-46725[INC][2/28][DNT] PP -0.138144218158959 -0.0175564638927781 0.194805430568342 0.0210264075734928 -0.139596804868771
3089 7587//ZNF37A chr10 38383281 38384556 CA-7587-3155-3595-3889-4202[INC][13/19][UPT] PP -0.119939682171442 0.118872683408268 0.337221442200382 -0.430006180469716 -0.256323053556099
3090 7629//ZNF76 chr6 35260657 35262345 CA-7629-36312-37018-37183-37723[INC][17/9] PP 0.0439403405991725 0.143316062997116 0.1130324377229 -0.668820678513732 -0.525733961580283
3091 7692//ZNF133 chr20 18269170 18278705 CA-7692-3128-4422-4598-12508[INC][4/12][UPT] PP 0.022990492653414 0.420150987224158 -0.189873417721519 0.387719298245614 -0.168539325842697
3092 770//CA11 chr19 49141278 49142309 CA-770-10307-10901-10955-11050[INC][1/53][DNT] PP 0.218038381916858 -0.140063326504004 0.0418866314722978 0.469529652351738 -0.256029684601113
3093 7702//ZNF143 chr11 9494223 9495570 CA-7702-14805-15812-15885-15976[INC][1/97] PP -0.0917037905773826 -0.0334945752141472 0.111977306660908 0.142362713948267 -0.102617079889807
3094 7705//ZNF146 chr19 36705626 36719720 CA-7705-3419-6520-6594-17146[INC][2/2][UPT] PP 0.105505142165759 0.121212121212121 -0.0870979335130279 -0.0481192815994578 -0.475395168505816
3095 7705//ZNF146 chr19 36706037 36719720 CA-7705-3595-6520-6594-17146[INC][68/31][UPT] PP 0.011096751960024 0.127757575757576 0.0424127868417562 -0.188109678305757 -0.206266246335933
3096 7748//ZNF195 chr11 3392806 3400451 CA-7748-3185-8566-8646-10519[INC][28/60][UPT] PP -0.00980170349765538 -0.0448926870428652 0.0668072161040066 -0.000520897928810632 -0.119543650793651
3097 7754//ZNF204P chr6 27330957 27338002 CA-7754-8239-10762-10858-15072[INC][31/1] PP 0.0497668704941407 -0.032830749114155 0.045582948125321 0.0457514720577427 -0.210048547963124
3098 7756//ZNF207 chr17 30692348 30695032 CA-7756-18350-19527-19620-20634[INC][75/57] PP 0.0462147630496228 0.0366368646453616 0.000228161984503705 0.101670150516286 -0.17557522573657
3099 776//CACNA1D chr3 53752327 53753807 CA-776-226385-226678-226738-227751[INC][3/4] PP 0.0358808369263842 -0.115670671451605 0.0766236842995905 -0.122834645669291 -0.134715025906736
3100 7818//DAP3 chr1 155686796 155695280 CA-7818-31038-35426-35528-39291[INC][251/18] PP 0.010623356361671 0.011248548813068 0.0331201480900881 0.0438032736282853 -0.129912538489205
3101 7818//DAP3 chr1 155686796 155695280 CA-7818-31038-35426-35590-39291[INC][2/18] PP 0.0201557818088088 0.0218628991104751 0.0519316342245012 0.0797687403184888 -0.199343086570651
3102 79009//DDX50 chr10 70661075 70666762 CA-79009-3194-7948-8060-8433[INC][7/63][UPT] PP -0.0962960778162402 0.0851572089385209 0.0901137608601493 0.0456412516527104 -0.203145478374836
3103 79009//DDX50 chr10 70661075 70666762 CA-79009-3194-8006-8060-8433[INC][6/63][UPT] PP -0.0679602667492893 0.0170651079489259 0.0595049465975713 0.135397370883269 -0.103244837758112
3104 79038//ZFYVE21 chr14 104195427 104199098 CA-79038-16439-17049-17103-19876[INC][11/45] PP 0.0384766701981995 0.0732894556423968 -0.0332375234639498 -0.101543813872581 -0.1588731250915
3105 79048//SECISBP2 chr9 91934566 91940952 CA-79048-4301-9930-10180-10400[INC][87/3] PP 0.0584577114427861 0.0303030303030303 -0.0694752805656114 0.0292834890965732 -0.10408095676173
3106 79048//SECISBP2 chr9 91934566 91940952 CA-79048-4301-9934-10180-10400[INC][2/3] PP 0.0877684407096172 0.0446555819477434 -0.103914910616199 0.0437412750116333 -0.107932444979799
3107 79048//SECISBP2 chr9 91934566 91940952 CA-79048-4301-10051-10180-10400[INC][20/3] PP 0.080068143100511 0.0392976588628763 -0.0919819709968839 0.0383673469387755 -0.112372250050458
3108 79086//C19orf42 chr19 16757906 16770257 CA-79086-3763-9032-9123-15896[INC][197/19] PP 0.0406949921427766 -0.10646191593609 -0.00604370623715245 0.158563237249142 -0.117887954848887
3109 79096//C11orf49 chr11 46958330 47074068 CA-79096-3152-53508-53611-118688[INC][181/21][UPT] PP -0.0440351845399832 0.0823474787005631 0.0173511831940998 0.0893234672304439 -0.110799999498881
3110 79096//C11orf49 chr11 47008758 47159279 CA-79096-53611-118688-118819-203945[INC][177/4] PP 0.0500625782227785 0.0240242638409873 0.00379669533347815 0.026321561745997 -0.313704307072397
3111 7913//DEK chr6 18237611 18250069 CA-7913-17918-22965-23061-30052[INC][1/83] PP 0.151774434808218 -0.0735520998830134 -0.115895691294559 0.181682057602866 -0.126571178018123
3112 79133//NDUFAF5 chr20 13789487 13797191 CA-79133-26877-32392-32490-34437[INC][18/32] PP 0.235823301470264 -0.133359400456175 0.126553137811416 -0.379732739420935 -0.401176470588235
3113 79157//MFSD11 chr17 74738050 74740547 CA-79157-8484-8612-8709-10757[INC][2/5] PP 0.0887761106207708 0.0118105671970554 0.0874826084066649 0.0612423447069116 -0.70953298394854
3114 79157//MFSD11 chr17 74738285 74740547 CA-79157-8709-9833-9892-10757[INC][114/5][UPT] PP 0.0267347095472096 0.0991549001358729 -0.0327560228310246 0.115729421352893 -0.60086776413307
3115 79174//CRELD2 chr22 50315232 50316354 CA-79174-6127-6538-6809-6977[INC][1/62] PP 0.0445561419675519 0.129109863672815 0.0161108403536866 -0.012328685139745 -0.138009049773756
3116 79174//CRELD2 chr22 50315232 50316354 CA-79174-6127-6662-6809-6977[INC][5/62] PP 0.0676596131141586 0.14483884128927 -0.0157415793332471 0.00263723779770357 -0.121107266435986
3117 79178//THTPA chr14 24025197 24028789 CA-79178-47584-47983-48545-49935[INC][3/27][UPT] PP -0.0520226307301105 -0.0677319203543487 0.235731414079281 0.00131752305665356 -0.544692921696682
3118 79568//C2orf47 chr2 200824476 200828847 CA-79568-7564-9464-9612-11416[INC][22/2][DNT] PP 0.000275350347086367 -0.0905212947189097 0.0584285325717394 0.0462249614791987 -0.125099920063949
3119 79582//SPAG16 chr2 214204886 214228868 CA-79582-58892-69149-69267-82697[INC][21/2] PP 0.211684929487495 -0.190694864048338 0.153994007575329 -0.303790970457637 -0.544323671497585
3120 79612//NAA16 chr13 41936166 41941787 CA-79612-53955-54526-54669-59234[INC][1/10] PP 0.057728977761081 0.267627683484461 0.00236451942740279 -0.442039800995025 -0.305656272661349
3121 79691//QTRTD1 chr3 113775628 113784303 CA-79691-3130-3264-3372-11502[INC][19/30][UPT] PP 0.171041493691906 -0.193621249470609 -0.0174838969404187 0.287850173119295 -0.300229182582124
3122 79760//GEMIN7 chr19 45582565 45594781 CA-79760-3118-3647-3770-13847[INC][14/9][UPT][DNT] PP -0.133953677610927 -0.127700761833396 0.230248993343742 0.317755339111786 -0.15946956817409
3123 79811//SLTM chr15 59191001 59193485 CA-79811-35394-36716-37185-37801[INC][6/12] PP -0.0910070007491721 0.0440350461979 0.0807270294037322 0.178893178893179 -0.294331006344631
3124 79813//EHMT1 chr9 140513443 140611633 CA-79813-3058-94975-95039-100634[INC][12/3][UPT] PP -0.00441188712228424 0.0141164686918008 0.0184986910427717 0.0475382003395586 -0.169253744852242
3125 79833//GEMIN6 chr2 39006113 39009107 CA-79833-3934-4073-4141-6332[INC][1/45][DNT] PP 0.18507648289344 -0.183584614619097 -0.062303061122563 0.0417091597810477 -0.157550197223275
3126 79833//GEMIN6 chr2 39006113 39009107 CA-79833-3934-4073-4257-6332[INC][1/45][DNT] PP 0.225280257680674 -0.294454986295593 -0.0573882450331126 0.149375112121031 -0.227968289085546
3127 79848//CSPP1 chr8 67998241 68005875 CA-79848-24743-30435-30516-32175[INC][5/14] PP 0.0854846739207737 -0.176003979989497 0.0475598538149814 0.195523765574527 -0.320903588413316
3128 80011//FAM192A chr16 57207639 57219950 CA-80011-3244-14778-14896-15195[INC][1/108][UPT] PP -0.0975417826118425 0.105800845467356 0.115946492264448 -0.0170772542453958 -0.105492935879522
3129 80195//C10orf57 chr10 81841900 81852307 CA-80195-6535-10561-10589-15127[INC][1/164] PP -0.0132232260694205 -0.0917999246217628 0.0299044221236538 0.381609749564752 -0.131204552639899
3130 80205//CHD9 chr16 53256555 53260423 CA-80205-170723-171417-171475-174333[INC][1/13] PP -0.0969262086138885 0.0828396206772539 0.173913723994758 -0.181546347714652 -0.107597891007076
3131 8028//MLLT10 chr10 21827761 21875276 CA-8028-7741-26449-26653-55122[INC][2/27] PP -0.079492313255775 -0.0105793867261757 0.0482191393977902 0.678392539759481 -0.26346607484332
3132 80318//GKAP1 chr9 86403515 86414242 CA-80318-21653-27820-27887-32159[INC][3/22] PP -0.0193805757975724 0.0575212453339687 0.0498197071160497 0.268838478594576 -0.232865552401976
3133 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24303-24429-25931[INC][37/12] PP 0.105586440150838 0.0903352720720337 -0.134193885798507 0.191069574247144 -0.310598200105876
3134 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24373-24429-25931[INC][7/12] PP 0.13434643094993 0.118628547144324 -0.173888630731103 0.260807937632884 -0.368115942028985
3135 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24355-24429-25931[INC][79/12] PP 0.101983046267246 0.104600797612445 -0.149911648489782 0.186140617096611 -0.382770254656376
3136 8073//PTP4A2 chr1 32374248 32377426 CA-8073-29692-31275-31350-32427[INC][179/4] PP 0.0227944133955635 0.00506355473628928 0.00446656801387424 0.00915551043097285 -0.147889055367818
3137 80755//AARSD1 chr17 41103816 41106983 CA-80755-34653-35750-35805-37634[INC][55/13] PP 0.101378037000355 0.0232964920289346 -0.0804368751942726 -0.19175024340819 -0.278261590395181
3138 80817//CEP44 chr4 175204827 175220360 CA-80817-3267-17289-17386-18395[INC][8/2][UPT] PP -0.0218804394350122 0.0956881275841701 0.043695652173913 0.0888645090510148 -0.279272503025008
3139 8100//IFT88 chr13 21141298 21148613 CA-8100-3188-3601-3929-10311[INC][20/30][UPT] PP 0.08125937369614 -0.00295240893066978 -0.0911582499032026 0.0646632542198228 -0.103791030975497
3140 8100//IFT88 chr13 21157095 21165158 CA-8100-18951-25742-25799-26898[INC][59/2] PP -0.0233868586283518 0.18098504914827 -0.0406310570829896 0.14276879583002 -0.228372795815993
3141 8100//IFT88 chr13 21179173 21199987 CA-8100-41037-51724-51811-61681[INC][14/1] PP 0.111057759094506 -0.071930589889002 0.0782809287397823 0.0950413223140496 -0.489166339671102
3142 813//CALU chr7 128394315 128399090 CA-813-18164-18237-18431-22579[INC][1/959] PP -0.0206840434078361 0.0119949699126964 0.0215483112505255 0.182556218653729 -0.110499353222594
3143 81608//FIP1L1 chr4 54294193 54308873 CA-81608-53531-65929-65956-68000[INC][14/31] PP 0.139065328438575 -0.218891926557035 0.0426652024339135 -0.340842523245071 -0.32473658584088
3144 81669//CCNL2 chr1 1326145 1328839 CA-81669-8943-9535-9660-11473[INC][4/15] PP 0.242826951069309 0.0278972935461486 -0.146177030456853 0.291079812206573 -0.460500226941545
3145 81669//CCNL2 chr1 1323333 1325750 CA-81669-12109-13595-13713-14273[INC][3/70] PP 0.0248702687454923 -0.0957522591744661 -0.0521160518054328 0.254651837183295 -0.165584415584416
3146 818//CAMK2G chr10 75577236 75581487 CA-818-55910-57974-58060-60037[INC][1/30] PP 0.0527816748333409 0.0241299499374641 0.0194388215496427 -0.0167609442469555 -0.183734387310936
3147 818//CAMK2G chr10 75577236 75581487 CA-818-55910-57946-58060-60037[INC][10/30] PP 0.0326492865718932 0.0824387787496306 0.0242032445268962 -0.0236569112470097 -0.262476983471297
3148 81853//TMEM14B chr6 10749434 10755464 CA-81853-4507-4860-4937-10380[INC][11/1] PP 0.191164471383611 -0.188448985383851 -0.0620856189718465 0.17312661498708 -0.346022590723384
3149 819//CAMLG chr5 134074237 134086682 CA-819-3313-8507-8573-15279[INC][16/9][UPT][DNT] PP 0.0387470201168683 0.0880725684831297 -0.00915340250911456 -0.0732729711602951 -0.165554072096128
3150 8284//KDM5D chrY 21897506 21903373 CA-8284-6622-8277-8412-12189[INC][10/4] PP 0.180666666666667 0.0867104244256793 -0.0158245983768694 0.153491941673062 -0.710008862301983
3151 83695//C12orf32 chr12 2986388 2998690 CA-83695-4025-11904-12277-14653[INC][2/16][UPT][DNT] PP 0.00634097250063415 0.123209549071618 -0.0484317383193787 0.218451749734889 -0.152159244264507
3152 839//CASP6 chr4 110615680 110618923 CA-839-8852-9987-10064-11773[INC][53/2] PP 0.126394425393465 -0.204187010869025 -0.016435684936277 0.0741517979151213 -0.661334175305654
3153 83930//STARD3NL chr7 38217859 38247329 CA-83930-3215-3884-3940-32240[INC][10/81][UPT] PP 0.183240617535309 0.213414238852801 -0.197590542880807 0.0388406604459713 -0.150208423170907
3154 83940//TATDN1 chr8 125531058 125535242 CA-83940-19152-19888-19938-23207[INC][139/26] PP -0.0561786161668264 0.0337298964529632 0.0704806171509228 -0.0225033688861139 -0.230171139413236
3155 10142//AKAP9 chr7 91609602 91622368 CA-10142-42459-54283-54337-55010[INC][17/4] PP -0.0106970857260841 0.0926219731881164 0.0172213007508133 -0.0801511074347816 -0.116162580433069
3156 10142//AKAP9 chr7 91669987 91672084 CA-10142-103024-104171-104312-104793[INC][5/2] PP 0.0711349297191038 -0.00913291655341131 0.0328216251283387 -0.323642333922708 -0.345951232113367
3157 10144//FAM13A chr4 89859238 89941819 CA-10144-39736-69045-69223-121954[INC][3/5] PP 0.287386357450052 0.317269076305221 -0.0863012724816947 NA -0.452897193216805
3158 10147//SUGP2 chr19 19101701 19105294 CA-10147-42206-42831-42924-45422[INC][7/66][DNT] PP 0.06600550117028 0.0117173524150268 0.103236994219653 -0.178642099334825 -0.235978112175103
3159 10147//SUGP2 chr19 19101701 19105294 CA-10147-42206-42831-42934-45422[INC][13/66][DNT] PP 0.027269575778635 -0.0635646923806197 0.182741292670248 -0.184965622612681 -0.260503709284197
3160 10150//MBNL2 chr13 98009735 98018806 CA-10150-138340-145840-145876-147163[INC][4/11] PP 0.196930774041468 -0.170425501334183 -0.00240058119334158 -0.16600790513834 -0.287667319892384
3161 10150//MBNL2 chr13 98009735 98044240 CA-10150-138340-145840-145876-172026[INC][1/13][DNT] PP 0.183421529726291 -0.185064935064935 -0.0743250843644545 -0.107142857142857 -0.273148062087555
3162 10181//RBM5 chr3 50137414 50140598 CA-10181-14144-14624-14698-17175[INC][53/36] PP 0.0990585284954494 0.255150373794442 -0.0238891985432202 0.252072385056839 -0.356298323458299
3163 10181//RBM5 chr3 50140515 50142574 CA-10181-17259-18340-18401-19169[INC][52/3] PP 0.322257433086991 0.172286018764657 -0.0966280288806098 0.234632939470204 -0.594835017654937
3164 10181//RBM5 chr3 50147035 50148202 CA-10181-23781-24471-24556-24771[INC][65/5] PP 0.192245959866276 -0.102158345256743 0.121962744204183 -0.165919267664854 -0.650299605403968
3165 1020//CDK5 chr7 150752618 150753722 CA-1020-4386-5117-5213-5359[INC][73/4] PP -0.0010207894712857 -0.00952263170912682 0.00950126505904714 0.0304347826086957 -0.158565595597373
3166 10208//USPL1 chr13 31192090 31196028 CA-10208-3364-6380-6529-7071[INC][2/36][UPT] PP -0.0502815139192993 -0.0875039745627981 0.07876242738116 0.382179675994109 -0.130044843049327
3167 10208//USPL1 chr13 31192090 31196028 CA-10208-3364-6380-6547-7071[INC][34/36][UPT] PP -0.121892152791029 -0.186420919974795 0.196931501522908 0.368656268746251 -0.298372513562387
3168 10240//MRPS31 chr13 41323273 41331148 CA-10240-17339-20119-20193-24930[INC][44/3] PP 0.127442283109242 0.117936117936118 -0.155910952858727 0.104166666666667 -0.225192420283026
3169 10247//HRSP12 chr8 99118499 99129398 CA-10247-3159-11477-11545-13864[INC][4/4][UPT] PP -0.0826910173214219 0.0208870439152282 0.109378439580137 0.0901408450704225 -0.231047047562359
3170 10247//HRSP12 chr8 99118499 99129398 CA-10247-3159-11439-11545-13864[INC][151/4][UPT] PP -0.0583484756713103 0.0166545314823275 0.066328380073909 0.0513643659711075 -0.118019142738244
3171 10247//HRSP12 chr8 99118499 99129398 CA-10247-3159-11422-11545-13864[INC][1/4][UPT] PP -0.0899820362599166 0.0236386661038412 0.114226379524493 0.0925925925925926 -0.22887323943662
3172 10250//SRRM1 chr1 24973157 24975519 CA-10250-6687-6976-7106-8756[INC][3/184] PP 0.0230565850610033 -0.0553607822446594 -0.00958339237392855 0.195162506598296 -0.100005429051851
3173 10301//DLEU1 chr13 50656306 50679432 CA-10301-3280-3864-3917-25426[INC][18/39][UPT][DNT] PP 0.017386053759252 -0.0183149125839506 -0.0235003092145949 0.214623428089381 -0.163328197226502
3174 10325//RRAGB chrX 55748618 55755792 CA-10325-7609-12630-12714-14617[INC][5/21] PP -0.167508078490142 0.0480008691873099 0.322253784510313 -0.131471558631639 -0.226298001782385
3175 10327//AKR1A1 chr1 46016637 46027549 CA-10327-3373-4653-4781-14006[INC][63/227] PP -0.0902202409795007 0.0382979402179895 0.0816212352937501 0.153421128912802 -0.10349995021673
3176 10425//ARIH2 chr3 48960180 48965245 CA-10425-6964-8870-8992-11614[INC][74/107] PP 0.0302706552706553 0.257160043569915 -0.0270405350895379 -0.00019370460048429 -0.513689981545236
3177 10464//PIBF1 chr13 73356276 73366684 CA-10464-3258-4331-4630-13355[INC][28/1][UPT] PP 0.0590159612711499 -0.0273939393939394 -0.0188970275071655 0.049079754601227 -0.288763410502541
3178 10478//SLC25A17 chr22 41166585 41173138 CA-10478-45349-48369-48452-51407[INC][48/1][DNT] PP 0.0363524337646334 0.0228815202637193 -0.0192000905584321 0.020745428973277 -0.177928712454771
3179 10519//CIB1 chr15 90774588 90776934 CA-10519-3379-4600-4829-5540[INC][3/1] PP 0.0123642456554767 0.0341274951706375 0.0104445260099668 0.0326757090012331 -0.297118119975263
3180 10519//CIB1 chr15 90774588 90776934 CA-10519-3379-4720-4829-5540[INC][206/1] PP 0.0066513922247925 0.0184155663655317 0.00551320553266021 0.0174946360785608 -0.168529154321074
3181 10548//TM9SF1 chr14 24661853 24664646 CA-10548-3331-3640-4002-5407[INC][89/1][UPT] PP -0.00240942498777241 -0.00570862145151863 0.0415371254604564 0.0326530612244897 -0.352200350902492
3182 10548//TM9SF1 chr14 24661853 24664646 CA-10548-3331-3625-4002-5407[INC][5/1][UPT] PP -0.000850584906785801 -0.0058714232627276 0.0519870084197025 0.0407124681933843 -0.431556948798328
3183 10548//TM9SF1 chr14 24661853 24664646 CA-10548-3331-3846-4002-5407[INC][3/1][UPT] PP -0.000294895261338191 -0.00622169863417144 0.0512977130321031 0.0403361344537815 -0.431762704342037
3184 10559//SLC35A1 chr6 88187079 88211027 CA-10559-7615-30583-30743-31233[INC][84/7] PP 0.0850175804463812 -0.0105014436446064 -0.0668304493341879 0.0335285872957106 -0.45133020344288
3185 10611//PDLIM5 chr4 95494501 95506887 CA-10611-124537-126759-127178-136708[INC][13/7] PP 0.026772066340382 0.0423607805806758 0.0343022057307771 -0.178971544870088 -0.212981533803687
3186 84065//TMEM222 chr1 27657210 27658591 CA-84065-11660-11840-11993-12925[INC][25/150] PP 0.0673136246786633 0.0662607947697797 -0.0286675640311658 -0.0947881514810649 -0.134852801519468
