gene chrom chromStart chromEnd name celltype β.dI β/α.dI α.dI δ.dI PP.dI
2307 6780//STAU1 chr20 47790731 47804903 CA-6780-3252-12123-12246-17098[INC][12/240][UPT] δ -0.02057975138729 -0.0887100819680355 -0.089190172558797 0.598553345388788 0.0303430079155673
2308 6780//STAU1 chr20 47770469 47790805 CA-6780-17173-25082-25371-37296[INC][21/207] δ -0.199199703160387 -0.148395115887987 -0.130757928026208 0.516388029163052 0.529666165239528
2309 6780//STAU1 chr20 47770469 47790805 CA-6780-17173-32221-32429-37296[INC][2/207] δ -0.0479594282411184 -0.0353390639923591 -0.0447400241837969 0.784529048407283 -0.03184165232358
2310 6812//STXBP1 chr9 130444684 130453341 CA-6812-73354-75161-75287-81568[INC][14/58][DNT] δ -0.0235002803966204 -0.0213830634885304 0.0207460952937712 0.218021687175002 -0.0305426509834931
2311 6821//SUOX chr12 56391398 56396054 CA-6821-3465-5074-5200-7953[INC][24/103] δ -0.22505993186693 0.191037735849057 0.107800650054171 0.347029607172805 NA
2312 6856//SYPL1 chr7 105732141 105733582 CA-6856-22699-22978-23084-23708[INC][2/188][DNT] δ -0.00874562319167678 0.00328281199799538 -0.010426712281942 0.116846490759534 0.0280126363615258
2313 6867//TACC1 chr8 38677039 38682885 CA-6867-95450-98804-98840-100122[INC][2/22] δ -0.0533894014492146 0.0450819672131147 -0.00462782691030924 0.162068965517241 -0.0486111111111111
2314 6882//TAF11 chr6 34846251 34848152 CA-6882-10754-10979-11076-12322[INC][80/7][DNT] δ 0.151846069351139 0.0943102435768052 -0.227443936119453 0.104449938195303 -0.0232924537246175
2315 6894//TARBP1 chr1 234561418 234563511 CA-6894-54528-54715-54787-56310[INC][15/1] δ 0.222222222222222 -0.1789613609547 -0.173987873428914 0.218867924528302 -0.489383704811987
2316 6897//TARS chr5 33445429 33448836 CA-6897-7709-8911-9069-10845[INC][2/396] δ -0.0149645576266737 -0.00236951066622073 0.00660583092390614 0.122168448528908 -0.00847835787594824
2317 6905//TBCE chr1 235543333 235577932 CA-6905-15737-37090-37175-50020[INC][103/17] δ 0.123747276688453 0.0887526652452025 -0.200320659313345 0.102102102102102 0.0972818311874106
2318 6938//TCF12 chr15 57355947 57384088 CA-6938-148189-157018-157080-176154[INC][2/196] δ -0.175595238095238 -0.165132387243817 -0.0645870302058694 0.920558608058608 -0.163594470046083
2319 7013//TERF1 chr8 73939174 73944367 CA-7013-21191-24474-24534-26180[INC][18/29] δ 0.042996002957478 0.0394601536092264 -0.0883589036201969 0.105932776900519 -0.0630673429931355
2320 7035//TFPI chr2 188368374 188419161 CA-7035-3293-43846-43877-53722[INC][8/124][UPT] δ -0.265745007680492 0.2050787528126 -0.00508657195118895 0.627693130179096 -0.473972602739726
2321 7035//TFPI chr2 188368374 188419161 CA-7035-3293-28007-28129-53722[INC][16/124][UPT] δ 0.638968982088248 -0.177101967799642 -0.200998348057172 0.410855906890514 -0.194726356498301
2322 7035//TFPI chr2 188368374 188394211 CA-7035-28129-43846-43877-53722[INC][2/16] δ -0.864406779661017 0.368932038834951 0.381909547738693 0.589147286821705 -0.746341463414634
2323 7072//TIA1 chr2 70451685 70454953 CA-7072-23913-26254-26320-27018[INC][1/39] δ -0.0686978779621832 -0.125427807486631 0.127022865352773 0.337627993568588 -0.11658111465651
2324 7163//TPD52 chr8 80954854 80963862 CA-7163-123075-130393-130435-131933[INC][4/164] δ -0.123763220004173 0.053362671586466 0.023208481950357 0.19135110411297 0.153452864085099
2325 7163//TPD52 chr8 80956401 80963862 CA-7163-123075-124130-124157-130393[INC][53/4] δ -0.111545329406901 -0.105088796936441 -0.0668812836612844 0.207693263561931 0.196204639412035
2326 7163//TPD52 chr8 80954854 80963862 CA-7163-123075-124130-124157-131933[INC][1/164] δ -0.0543812509329751 -0.00888412835848312 0.000673000632187268 0.170507250615518 0.110474588432109
2327 7165//TPD52L2 chr20 62505020 62514172 CA-7165-11589-13573-13648-20491[INC][2/261] δ 0.146677035816126 0.0129951355107714 -0.226688453159041 0.758570386579139 -0.260646804176216
2328 7165//TPD52L2 chr20 62505020 62514172 CA-7165-11589-13588-13648-20491[INC][449/261] δ 0.218139534883721 0.0939890710382514 -0.303321247171424 0.606060606060606 -0.377153842413725
2329 7174//TPP2 chr13 103301757 103309556 CA-7174-55551-57423-57462-63120[INC][5/35] δ -0.137725889784152 -0.045676672982946 0.176024388164321 0.199229800785011 -0.190219117180057
2330 728568//C12orf73 chr12 104345030 104350525 CA-728568-3585-6681-6802-8585[INC][3/38][DNT] δ -0.123430438395774 -0.0148419563553721 0.0677366576909229 0.273278995095445 0.356125935567849
2331 7289//TULP3 chr12 3018694 3031567 CA-7289-21714-32896-33056-34395[INC][38/21] δ 0.0313243788023679 0.131897265948633 -0.030188679245283 0.163548403877165 -0.425165562913907
2332 7327//UBE2G2 chr21 46207974 46221734 CA-7327-3131-3438-3553-16741[INC][3/180][UPT] δ -0.0403157501163651 -0.0348675425572644 -0.0160685800757407 0.571870604781997 -0.0533235938641344
2333 7347//UCHL3 chr13 76143595 76169125 CA-7347-22717-43147-43339-48124[INC][1/81] δ 0.00141197080874319 -0.0117280406790782 -0.0156921155384065 0.117940241267538 -0.0111171577392521
2334 7360//UGP2 chr2 64083439 64085069 CA-7360-18470-19586-19755-19865[INC][15/776] δ -0.0930060062384838 -0.0520019470307781 0.108896833433214 0.222009674582234 -0.0781166399143927
2335 7375//USP4 chr3 49348052 49362195 CA-7375-18402-31449-31590-32366[INC][14/9] δ -0.107100433375104 -0.105458056680968 0.171262001795952 0.308724832214765 -0.669156568730519
2336 7375//USP4 chr3 49335984 49339974 CA-7375-40720-42412-42637-44468[INC][35/2] δ 0.155294117647059 0.117717003567182 -0.194308145240432 0.11340206185567 0.110738255033557
2337 757//TMEM50B chr21 34828033 34832811 CA-757-22597-26912-27006-27225[INC][7/121] δ -0.00427365051120313 -0.0239605296323566 -0.00481367702191338 0.124593822182203 -0.0474159146841674
2338 7582//ZNF33B chr10 43127376 43132419 CA-7582-4625-9105-9255-9520[INC][2/2] δ 0.0602718336349765 0.246440025657473 -0.310387984981227 0.418242491657397 0.41917502787068
2339 7582//ZNF33B chr10 43127376 43132419 CA-7582-4625-9105-9250-9520[INC][49/2] δ 0.00241484762206057 0.160394996369991 -0.197866564234065 0.257446080109552 0.25939979303208
2340 7702//ZNF143 chr11 9494223 9495570 CA-7702-14805-15812-15885-15976[INC][1/97] δ -0.0917037905773826 -0.0334945752141472 0.111977306660908 0.142362713948267 -0.102617079889807
2341 7748//ZNF195 chr11 3379156 3392299 CA-7748-11248-20333-20480-21657[INC][19/42][DNT] δ -0.0600516917909762 0.0774634325278555 -0.086871989544512 0.345413773148148 0.221716570541698
2342 7748//ZNF195 chr11 3379156 3392299 CA-7748-11248-20333-20426-21657[INC][2/42][DNT] δ -0.0709670507178295 0.0444570865096522 -0.081715632027987 0.473433679007179 0.162581779123133
2343 7756//ZNF207 chr17 30692348 30695032 CA-7756-18350-19527-19620-20634[INC][75/57] δ 0.0462147630496228 0.0366368646453616 0.000228161984503705 0.101670150516286 -0.17557522573657
2344 7802//DNALI1 chr1 38023203 38027845 CA-7802-3830-7638-7817-8162[INC][6/4] δ 0.116338309675314 -0.00279161340562151 -0.11424000997185 0.151468315301391 -0.0897649160791769
2345 7818//DAP3 chr1 155658881 155679614 CA-7818-3084-22942-23035-23682[INC][8/225][UPT] δ -0.0513905375393871 -0.0633694881088231 0.0830268697692048 0.112090560294258 -0.0319250697489039
2346 79009//DDX50 chr10 70661075 70666762 CA-79009-3194-8006-8060-8433[INC][6/63][UPT] δ -0.0679602667492893 0.0170651079489259 0.0595049465975713 0.135397370883269 -0.103244837758112
2347 79017//GGCT chr7 30538418 30544413 CA-79017-3273-7160-7306-8903[INC][78/32][UPT] δ -0.149871881014475 0.0780285765961295 0.124479951188819 0.23919899605681 -0.145954198473282
2348 79022//TMEM106C chr12 48357991 48362660 CA-79022-3877-4735-4799-7586[INC][1/1][DNT] δ -0.0930363168619741 0.0435367039389629 0.0464817082668644 0.109172614327253 0.112289287656335
2349 79027//ZNF655 chr7 99158155 99162328 CA-79027-5274-6466-7073-8441[INC][2/15][DNT] δ 0.106987378245482 0.195529073698445 -0.367644213494016 0.537278000089924 0.0202571477739263
2350 79083//MLPH chr2 238427181 238434447 CA-79083-34414-35675-35795-41366[INC][26/9] δ 0.177554438860972 NA -0.381751902822471 0.167234262125903 0.253588516746411
2351 79083//MLPH chr2 238448990 238451301 CA-79083-56299-56567-56723-58332[INC][32/8] δ -0.058128078817734 NA -0.407537165041189 0.286919596240863 0.194967609955677
2352 79086//C19orf42 chr19 16757906 16770257 CA-79086-3763-9032-9123-15896[INC][197/19] δ 0.0406949921427766 -0.10646191593609 -0.00604370623715245 0.158563237249142 -0.117887954848887
2353 79090//TRAPPC6A chr19 45668110 45681494 CA-79090-3093-16033-16101-16257[INC][15/7][UPT] δ -0.053663554508761 0.0977358794617678 -0.08171705944928 0.173030949150352 0.200873362445415
2354 7913//DEK chr6 18237611 18250069 CA-7913-17918-22965-23061-30052[INC][1/83] δ 0.151774434808218 -0.0735520998830134 -0.115895691294559 0.181682057602866 -0.126571178018123
2355 79157//MFSD11 chr17 74738285 74740547 CA-79157-8709-9833-9892-10757[INC][114/5][UPT] δ 0.0267347095472096 0.0991549001358729 -0.0327560228310246 0.115729421352893 -0.60086776413307
2356 79668//PARP8 chr5 50055476 50057731 CA-79668-96834-97393-97464-98922[INC][31/6] δ -0.187376563528637 0.106717582327339 0.079481357723229 0.217494089834515 0.2208
2357 79675//FASTKD1 chr2 170393736 170396688 CA-79675-36864-38773-38902-39574[INC][12/6] δ -0.109969603741402 0.087131335018659 0.0569442332510653 0.2446881425634 0.0133330135392807
2358 79691//QTRTD1 chr3 113775628 113784303 CA-79691-3130-3264-3372-11502[INC][19/30][UPT] δ 0.171041493691906 -0.193621249470609 -0.0174838969404187 0.287850173119295 -0.300229182582124
2359 79701//C17orf101 chr17 80350099 80356194 CA-79701-23442-27094-27307-29103[INC][15/32][DNT] δ -0.0532545025752434 -0.121007998347544 0.0528755613501377 0.234429782622554 -0.0690612244897959
2360 79731//NARS2 chr11 78189630 78239981 CA-79731-49022-84668-84801-99180[INC][22/1] δ 0.0393455653441082 0.152623211446741 -0.0522165003358498 0.15450643776824 -0.85736595523165
2361 79752//ZFAND1 chr8 82627221 82630458 CA-79752-6123-7016-7056-9190[INC][63/51] δ -0.0427082585571182 -0.00486757874355531 -0.0302127696768794 0.360762916306149 -0.0193865171486655
2362 79760//GEMIN7 chr19 45582565 45594781 CA-79760-3118-3647-3770-13847[INC][14/9][UPT][DNT] δ -0.133953677610927 -0.127700761833396 0.230248993343742 0.317755339111786 -0.15946956817409
2363 79811//SLTM chr15 59193458 59209197 CA-79811-19719-24043-24091-35366[INC][3/7] δ 0.0298917593204185 -0.0335622674197625 -0.0142642037051975 0.138801261829653 -0.202763256161314
2364 79811//SLTM chr15 59191001 59193485 CA-79811-35394-36716-37185-37801[INC][6/12] δ -0.0910070007491721 0.0440350461979 0.0807270294037322 0.178893178893179 -0.294331006344631
2365 79811//SLTM chr15 59181628 59185258 CA-79811-43757-46192-46373-47099[INC][41/7] δ 0.0764947298956495 0.0314656227061414 -0.155706015111373 0.119532265049805 0.105337784782596
2366 79830//ZMYM1 chr1 35562917 35570069 CA-79830-21196-22980-23077-27924[INC][1/14] δ -0.0581515758183657 -0.0869912210694334 0.00587838909148565 0.521173655186765 -0.0773598296664301
2367 79882//ZC3H14 chr14 89044328 89068426 CA-79882-18232-36825-36900-42015[INC][21/6] δ 0.0363108102984112 -0.15925572519084 0.0234575202050069 0.154954954954955 0.150943396226415
2368 80006//C5orf44 chr5 64948327 64954327 CA-80006-30815-33905-33923-36637[INC][17/19] δ -0.0175095660760573 -0.0552699303868965 -0.0781985725881185 0.289328013987621 0.311304874499532
2369 80018//NAA25 chr12 112486095 112491460 CA-80018-58274-62220-62349-63388[INC][2/19] δ -0.114963205609218 -0.00194978095429593 0.0897825469254041 0.736283185840708 0.0233595243151412
2370 80023//NRSN2 chr20 329892 334082 CA-80023-5638-5947-6107-9484[INC][1/14][DNT] δ -0.236719800268869 0.220937700706487 0.0722016079158937 0.205373134328358 -0.0525902668759812
2371 80023//NRSN2 chr20 329892 334082 CA-80023-5638-5890-6107-9484[INC][1/14][DNT] δ -0.233359073359073 0.216352201257862 0.0732328060326313 0.201759530791789 -0.0563298978990536
2372 80023//NRSN2 chr20 329892 334082 CA-80023-5638-5912-6107-9484[INC][109/14][DNT] δ -0.143434865670889 0.140065146579805 0.0458389508518201 0.129129129129129 -0.0468034235053902
2373 80143//SIKE1 chr1 115321762 115323228 CA-80143-3239-3472-3578-4403[INC][61/12][UPT] δ -0.103408402621001 -0.0829580013088501 0.101516793332301 0.117964533538936 0.0842915087160799
2374 80185//TTI2 chr8 33361265 33367449 CA-80185-6440-8864-8957-12250[INC][17/4] δ 0.0497262010091107 0.198662260467689 -0.161647285202956 0.213877551020408 0.219706498951782
2375 80195//C10orf57 chr10 81841900 81852307 CA-80195-6535-10561-10589-15127[INC][1/164] δ -0.0132232260694205 -0.0917999246217628 0.0299044221236538 0.381609749564752 -0.131204552639899
2376 80195//C10orf57 chr10 81841900 81850186 CA-80195-6535-10561-10589-14710[INC][2/14] δ -0.0864372392144853 0.170124481327801 -0.0213923013923014 0.1859410430839 NA
2377 80222//TARS2 chr1 150476810 150477453 CA-80222-19992-20188-20290-20462[INC][31/2] δ 0.0200466711035104 -0.187969186023661 0.036030309482153 0.101560935625675 0.147441457068517
2378 8028//MLLT10 chr10 21827761 21875276 CA-8028-7741-26449-26653-55122[INC][2/27] δ -0.079492313255775 -0.0105793867261757 0.0482191393977902 0.678392539759481 -0.26346607484332
2379 80308//FLAD1 chr1 154962634 154965261 CA-80308-9964-10045-10235-12419[INC][43/2] δ -0.270364317542674 0.145329254349371 0.199407699901283 0.138688637143838 0.121551167892631
2380 80318//GKAP1 chr9 86403515 86414242 CA-80318-21653-27820-27887-32159[INC][3/22] δ -0.0193805757975724 0.0575212453339687 0.0498197071160497 0.268838478594576 -0.232865552401976
2381 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24303-24429-25931[INC][37/12] δ 0.105586440150838 0.0903352720720337 -0.134193885798507 0.191069574247144 -0.310598200105876
2382 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24373-24429-25931[INC][7/12] δ 0.13434643094993 0.118628547144324 -0.173888630731103 0.260807937632884 -0.368115942028985
2383 80321//CEP70 chr3 138290107 138310797 CA-80321-5434-24355-24429-25931[INC][79/12] δ 0.101983046267246 0.104600797612445 -0.149911648489782 0.186140617096611 -0.382770254656376
2384 80778//ZNF34 chr8 145998498 146003548 CA-80778-12303-12763-12883-15735[INC][9/4][DNT] δ -0.267920802460506 0.115971462336412 0.0873140241218416 0.131937172774869 0.123529411764706
2385 8087//FXR1 chr3 180687945 180694335 CA-8087-60913-65867-65959-66676[INC][45/62][DNT] δ -0.197340041055888 0.0165928386858619 0.111117883064393 0.236282484842946 0.376303224556733
2386 8100//IFT88 chr13 21157095 21165158 CA-8100-18951-25742-25799-26898[INC][59/2] δ -0.0233868586283518 0.18098504914827 -0.0406310570829896 0.14276879583002 -0.228372795815993
2387 813//CALU chr7 128394315 128399090 CA-813-18164-18237-18431-22579[INC][1/959] δ -0.0206840434078361 0.0119949699126964 0.0215483112505255 0.182556218653729 -0.110499353222594
2388 81602//CDADC1 chr13 49833481 49842194 CA-81602-14613-20968-21093-22579[INC][8/46] δ 0.0186148473545131 -0.0924608819345661 -0.0855075901328273 0.219780588452377 0.355269478336055
2389 81669//CCNL2 chr1 1326145 1328839 CA-81669-8943-9535-9660-11473[INC][4/15] δ 0.242826951069309 0.0278972935461486 -0.146177030456853 0.291079812206573 -0.460500226941545
2390 817//CAMK2D chr4 114375422 114378718 CA-817-307593-309106-309202-310412[INC][6/18][DNT] δ 0.0493066279776993 -0.117924488145405 -0.0596330347246426 0.10176766221039 0.235478085247483
2391 819//CAMLG chr5 134074237 134079741 CA-819-3313-5583-6044-8507[INC][27/16][UPT] δ -0.15653110972681 -0.0248013768517283 0.105910385237534 0.179512749929945 0.152916912505678
2392 8284//KDM5D chrY 21897506 21903373 CA-8284-6622-8277-8412-12189[INC][10/4] δ 0.180666666666667 0.0867104244256793 -0.0158245983768694 0.153491941673062 -0.710008862301983
2393 83695//C12orf32 chr12 2986388 2998690 CA-83695-4025-12005-12277-14653[INC][2/16][UPT][DNT] δ 0.00634097250063415 0.123209549071618 -0.0484317383193787 0.218451749734889 -0.152159244264507
2394 83695//C12orf32 chr12 2986388 2998690 CA-83695-4025-11904-12277-14653[INC][2/16][UPT][DNT] δ 0.00634097250063415 0.123209549071618 -0.0484317383193787 0.218451749734889 -0.152159244264507
2395 83695//C12orf32 chr12 2986388 2998690 CA-83695-4025-12025-12277-14653[INC][180/16][UPT][DNT] δ -0.000509453186912645 0.0963844334630851 -0.030320987654321 0.166129032258065 -0.148869490039745
2396 83856//FSD1L chr9 108234184 108246782 CA-83856-26972-34320-34343-39347[INC][12/2] δ 0.171232876712329 -0.0555937576485123 -0.186343849210846 0.100536193029491 0.097911227154047
2397 83941//TM2D1 chr1 62149088 62166696 CA-83941-27490-41502-41632-44877[INC][1/1] δ 0.0756817575483407 -0.0526387150604923 -0.137205996728082 0.20210716435882 0.244068042771817
2398 83943//IMMP2L chr7 111161368 111201978 CA-83943-3667-32932-33000-44068[INC][3/18] δ 0.0295882788832341 0.0193588291148585 -0.0498306532130944 0.269320423166577 -0.00989669343259152
2399 10152//ABI2 chr2 204267298 204281803 CA-10152-77455-86005-86092-91628[INC][22/26] δ -0.151905210549632 0.11948177226383 0.109804544732242 0.120098039215686 -0.475728155339806
2400 10181//RBM5 chr3 50137414 50140598 CA-10181-14144-14624-14698-17175[INC][53/36] δ 0.0990585284954494 0.255150373794442 -0.0238891985432202 0.252072385056839 -0.356298323458299
2401 10181//RBM5 chr3 50140515 50142574 CA-10181-17259-18340-18401-19169[INC][52/3] δ 0.322257433086991 0.172286018764657 -0.0966280288806098 0.234632939470204 -0.594835017654937
2402 10204//NUTF2 chr16 67880837 67899131 CA-10204-3070-3362-3541-21186[INC][1/120][UPT] δ -0.00155002482268186 -0.0666782340770652 0.0305188019200453 0.168325508607199 -0.0806638363566191
2403 10208//USPL1 chr13 31192090 31196028 CA-10208-3364-6380-6529-7071[INC][2/36][UPT] δ -0.0502815139192993 -0.0875039745627981 0.07876242738116 0.382179675994109 -0.130044843049327
2404 10208//USPL1 chr13 31192090 31196028 CA-10208-3364-6380-6547-7071[INC][34/36][UPT] δ -0.121892152791029 -0.186420919974795 0.196931501522908 0.368656268746251 -0.298372513562387
2405 10212//DDX39A chr19 14521027 14521983 CA-10212-11395-11778-11836-12049[INC][7/200] δ 0.0330351784145503 -0.0281170122124396 -0.0331141478088343 0.182940382630785 -0.0275842853162441
2406 1022//CDK7 chr5 68548244 68553979 CA-1022-20657-23665-23734-26248[INC][1/1] δ 0.108913961310021 0.115271350441733 -0.175977222012661 0.106242729740209 -0.00956917805357071
2407 10239//AP3S2 chr15 90414706 90431863 CA-10239-27470-38566-38685-44444[INC][15/279] δ 0.037712486241898 -0.0673583686635003 -0.0278406265687415 0.28781688197082 0.103973509933775
2408 10244//RABEPK chr9 127969842 127990337 CA-10244-10180-15828-15981-30368[INC][3/1] δ -0.0970438953967524 -0.272402851467439 0.152609948011803 0.40317775571003 0.409068010075567
2409 10244//RABEPK chr9 127969842 127982978 CA-10244-10180-15828-15981-22997[INC][80/13] δ -0.0539367951921129 0.0273499671921531 0.0155878647309795 0.127082526152654 0.126250962278676
2410 10250//SRRM1 chr1 24973157 24975519 CA-10250-6687-6976-7106-8756[INC][3/184] δ 0.0230565850610033 -0.0553607822446594 -0.00958339237392855 0.195162506598296 -0.100005429051851
2411 10260//DENND4A chr15 65989604 65993529 CA-10260-94243-94618-94750-97910[INC][1/17] δ 0.0426435910975104 -0.140559751789285 -0.0282086721200999 0.139943855881711 0.0688529979736466
2412 10260//DENND4A chr15 65989604 65993529 CA-10260-94243-94621-94750-97910[INC][2/17] δ 0.0609875895395804 -0.134692439969337 -0.053864974386421 0.113410301953819 0.09618907203541
2413 10301//DLEU1 chr13 50656306 50679432 CA-10301-3280-3864-3917-25426[INC][18/39][UPT][DNT] δ 0.017386053759252 -0.0183149125839506 -0.0235003092145949 0.214623428089381 -0.163328197226502
2414 10327//AKR1A1 chr1 46016637 46027549 CA-10327-3373-4653-4781-14006[INC][63/227] δ -0.0902202409795007 0.0382979402179895 0.0816212352937501 0.153421128912802 -0.10349995021673
2415 10380//BPNT1 chr1 220233027 220240734 CA-10380-25548-29895-30093-33058[INC][22/4] δ -0.062654799995748 -0.0237131541479367 0.0394671084609539 0.101187857457105 0.0966386554621849
2416 10402//ST3GAL6 chr3 98451317 98487372 CA-10402-2805-26641-26813-38702[INC][7/31][UPT] δ -0.198478555723107 -0.178910513200643 0.260496361261429 0.246900111197365 -0.389350214112828
2417 10450//PPIE chr1 40218581 40229585 CA-10450-17208-26672-26807-27844[INC][7/10][DNT] δ 0.00504884533803363 -0.0670824203606944 -0.0904471938874452 0.308999782087601 0.509633129106075
2418 10533//ATG7 chr3 11340835 11348533 CA-10533-29881-34968-35227-37407[INC][1/119] δ -0.0180961537694336 -0.0471042471042471 0.0185096757979392 0.13670196929097 0.0345075485262401
2419 10557//RPP38 chr10 15139181 15146254 CA-10557-3230-8038-8157-9125[INC][6/5][UPT][DNT] δ -0.181360820475679 -0.0990633407513203 0.14625437264867 0.212912087912088 0.145667677678498
2420 10557//RPP38 chr10 15139380 15146254 CA-10557-3587-8038-8157-9125[INC][7/2][UPT][DNT] δ -0.0891514986869509 -0.295517668674956 0.163589657909026 0.195876288659794 0.185365853658537
2421 10558//SPTLC1 chr9 94874736 94877667 CA-10558-3095-3342-3487-5846[INC][2/257][UPT] δ -0.0152137626037092 -0.0285139215028514 -0.0355499790882476 0.34975009742606 -0.0261458012919102
2422 10588//MTHFS chr15 80137376 80181695 CA-10588-40662-82898-83043-84312[INC][2/98][DNT] δ 0.0457184476121111 -0.0442859972271737 -0.0584522987846424 0.100536221666773 0.0854700854700855
2423 10625//IVNS1ABP chr1 185274667 185276270 CA-10625-13316-13704-13845-14686[INC][4/51] δ 0.0201303354902168 -0.00148705903616304 -0.0300832881527043 0.142736382512495 0.0593037884962966
2424 83989//FAM172A chr5 93300162 93388931 CA-83989-61574-63868-63969-150176[INC][45/14] δ -0.013046518015431 4.81420111260178e-05 -0.0132673528449926 0.134901651374205 0.0237328627848009
2425 84064//HDHD2 chr18 44662709 44676870 CA-84064-3123-16162-16266-17051[INC][1/152][UPT] δ -0.120523681392619 0.136957100985878 0.0503479928754547 0.101869405886748 -0.0404201680672269
2426 84100//ARL6 chr3 97483617 97487073 CA-84100-3227-4881-4940-6330[INC][8/56][UPT] δ -0.00665692794628327 -0.0175913396481732 -0.0191176470588235 0.130537454415018 -0.016497461928934
2427 84100//ARL6 chr3 97506833 97517372 CA-84100-26369-30020-30076-36273[INC][8/1][DNT] δ 0.0333158434381604 0.0238787282564951 -0.0407424445466729 0.135922330097087 -0.242008700586344
2428 84146//ZNF644 chr1 91447866 91487581 CA-84146-3266-4054-4619-42885[INC][1/37][UPT] δ -0.0795927077617218 0.0473523262707898 0.0351341167486423 0.120940888442166 -0.012393446587268
2429 84162//KIAA1109 chr4 123145652 123150394 CA-84162-57075-59104-59233-61518[INC][5/1] δ -0.0816532258064516 0.146401868426415 -0.111168863756531 0.413080568720379 0.441582336706532
2430 84191//FAM96A chr15 64380885 64385984 CA-84191-3364-6693-6811-8157[INC][2/178][UPT] δ -0.00936964305924338 -0.00993124522536287 -0.01022847500058 0.194567822710401 0.00284313243467532
2431 84248//FYTTD1 chr3 197483296 197495457 CA-84248-10005-16913-17086-21886[INC][9/175] δ -0.0130775558803264 -0.0141518543809189 -0.00559090739255772 0.130072577659493 0.00438464622168771
2432 84284//NTPCR chr1 233086319 233092188 CA-84284-3121-7933-8096-8723[INC][79/7][UPT] δ 0.0591613092058269 0.0448533604624037 -0.0754705406086567 0.102382733609676 -0.180617144273048
2433 84288//EFCAB2 chr1 245133630 245180627 CA-84288-3575-35252-35364-50373[INC][8/28] δ 0.0517160319699107 -0.106152181152181 -0.0295584765756656 0.279515598306782 -0.315577391341823
2434 84288//EFCAB2 chr1 245165422 245222759 CA-84288-35364-50373-50458-92517[INC][9/2] δ -0.072372371636344 -0.07041778100901 0.0468566028381979 0.116106116106116 0.0414018137130265
2435 84314//TMEM107 chr17 8077310 8079690 CA-84314-3197-3370-3438-5124[INC][1/10][UPT][DNT] δ -0.0604732435988429 0.090185238306343 -0.273030838735023 0.153368983957219 0.562614971678744
2436 84545//MRPL43 chr10 102743511 102746731 CA-84545-3767-6441-6568-6698[INC][12/25] δ -0.0160776150030173 -0.00893180703886082 0.0758385147561083 0.228813454062178 -0.361182234866445
2437 84545//MRPL43 chr10 102743511 102746731 CA-84545-3767-6441-6482-6698[INC][1/25] δ 0.00997320126191525 0.024222904400047 0.000481733453930544 0.31016021729717 -0.195542046605876
2438 84866//TMEM25 chr11 118403631 118404601 CA-84866-5120-5332-5464-5769[INC][12/23] δ -0.0103407981303324 0.116970423156965 -0.122284699615271 0.194945848375451 0.191489361702128
2439 84947//SERAC1 chr6 158549139 158564215 CA-84947-28225-40794-40908-43010[INC][22/2] δ 0 -0.344581440622972 0.18848167539267 0.140900195694716 NA
2440 8496//PPFIBP1 chr12 27807654 27809662 CA-8496-133703-134031-134124-135504[INC][5/19] δ 0.170563549160671 -0.319850831899025 -0.0968844221105528 0.422031787885446 -0.350282485875706
2441 8533//COPS3 chr17 17163614 17165419 CA-8533-22338-22611-22704-23829[INC][1/114] δ -0.00505403542825309 -0.0103743000294724 -0.00757248901116173 0.104077975387564 -0.0129084308188786
2442 8558//CDK10 chr16 89753107 89757031 CA-8558-3130-5584-5657-6885[INC][60/36][UPT] δ -0.249674515493063 -0.292089917231001 0.409022681441134 0.418181818181818 -0.449664429530201
2443 8618//CADPS chr3 62503823 62518732 CA-8618-345519-347577-347736-360139[INC][4/14] δ -0.20009891060626 -0.00898678191770014 0.130176851040032 0.288375050808344 0.189332701197108
2444 862//RUNX1T1 chr8 92988132 92998552 CA-862-120103-126295-126450-130253[INC][1/30] δ -0.0548433768678485 0.256862745098039 -0.110989959565672 0.142008318478907 -0.0989473684210526
2445 8650//NUMB chr14 73763918 73789911 CA-8650-138449-145156-145189-164293[INC][52/121] δ 0.0133235745551703 -0.1151339608979 -0.0430606284511553 0.589820591527133 -0.108163265306122
2446 8725//URI1 chr19 30503191 30506615 CA-8725-91888-93537-93579-94243[INC][1/44][DNT] δ -0.0142954390742001 -0.00756211739287 -0.00862422997946612 0.182608695652174 -0.0067939178259463
2447 8761//PABPC4 chr1 40029285 40030213 CA-8761-15379-15927-16014-16108[INC][28/2] δ 0.109926553640141 0.121728161463261 -0.0351985019010542 0.110096976611523 -0.675752609606649
2448 8773//SNAP23 chr15 42807434 42820617 CA-8773-23049-29308-29403-35956[INC][2/282] δ -0.00012464856030911 -0.0358108553716283 0.0358537986500072 0.246690579895807 -0.0605859534503879
2449 8777//MPDZ chr9 13113929 13119647 CA-8777-163063-167230-167317-168543[INC][27/4] δ -0.336516591369372 0.0139181286549708 0.291612903225806 0.25769669327252 NA
2450 8798//DYRK4 chr12 4714079 4719449 CA-8798-18009-20249-20310-23077[INC][34/26] δ -0.134567982548056 0.152540556731937 -0.00903352941750318 0.262028923176173 -0.0094090648307516
